i,true_cluster_id,we_Jr,we_Jz,we_Jphi,we_energy,we_parallax,parallax_error
0,0,842.2555395157806,578.3856443619247,-188.1676529670012,-148936.40525573172,0.23988420339735536,0.027522063798074165
1,1,772.0011006033316,70.44019140506245,113.50476171027253,-170095.69992698738,0.3546127309883054,0.018
2,1,677.643509188945,126.42763167107258,200.98546955384828,-169881.36244605557,0.4233951740936927,0.015174654372245619
3,2,520.0247931675539,223.19107316348615,713.7223387614346,-158737.5317404265,0.24284866271642544,0.018
4,2,554.0250203764291,222.7085469739457,581.7089696642786,-160744.6915563271,0.3443499218500417,0.018
5,2,575.8318592438211,221.25706835808265,778.2277394734986,-154963.7244589318,0.23229893186653447,0.016832505237993203
6,3,377.4165799235296,23.586312152339175,608.2168406226488,-179368.06675966506,0.7294783755543055,0.018
7,3,359.67286276908624,15.236171822404641,663.0790097478998,-179084.5901225111,1.1226289825552096,0.018
8,3,362.3897130007405,17.729609700225488,650.955743656577,-179119.39957926612,0.8692661635835606,0.018
9,3,380.25837979533867,17.27411067412827,618.5770284408545,-179344.75323771467,0.49112338652888676,0.018
10,4,173.83372593193698,191.29343473014058,1466.071893729998,-153829.98620611525,0.2371523682677003,0.01574244021579507
11,4,32.6574830062741,128.85921751282834,1232.2838819769238,-169613.80251955008,0.2401615564262454,0.02084194383382214
12,4,73.51734599261931,140.5922186825707,1376.846846549469,-162410.08959465596,0.3847519580938983,0.01783060399533983
13,4,75.61858829268176,153.11247386050485,1233.7078249067717,-166294.29810963714,0.3035972293250968,0.015130626458598981
14,4,134.1035821434809,150.21049976129558,1102.117372616101,-167852.58961764554,0.3161057009877061,0.01562005790762052
15,5,812.7365099020294,81.16568196980323,-400.4587797982474,-159640.14018141408,0.4558175723795814,0.017200926293634823
16,5,747.9827409504745,62.93404026096105,-483.8494394686295,-161069.4478256302,0.45134387590118724,0.015094293650749463
17,5,686.5605595196685,71.89871936116577,-585.2255822680287,-160811.16290211078,0.24075797366407306,0.01547927474869753
18,5,994.6592195211883,98.41140595288017,-174.39280962367923,-156619.3552730102,0.1960827111216002,0.023728515100889424
19,5,899.8338267717294,104.4257462486774,-274.94341860834214,-158069.81582648744,0.1782586399841216,0.024354534019991065
20,5,679.5212390973434,64.13786762953575,-583.2348260538024,-161551.05206269847,0.22841902813010417,0.018
21,6,971.4513505320116,197.601860363739,182.61703188585744,-154006.70668381517,0.22769261956446069,0.019563591277085464
22,6,989.1525047934248,181.66090516497584,-59.45888022934679,-156459.92000187503,0.23803890748818868,0.02243698271682149
23,6,1008.4822465679686,154.6098030056041,172.07771779061693,-154152.44000679156,0.20555620456947432,0.021409655241126202
24,6,996.9034822978002,156.85657834873987,143.25563830218147,-154769.7498836547,0.19244065846358113,0.021403847799899692
25,6,999.9038321713429,115.16209647493538,73.1333897691855,-157823.10949512332,0.2366497855021297,0.01645380253505139
26,6,1119.0233175472893,211.9600288759087,74.0426272909056,-149896.27597322318,0.20088539785298207,0.018
27,6,966.4270774145344,118.98150929458897,235.9351442162627,-155540.86484888743,0.2614743156766669,0.02246900086958017
28,7,538.7228887335583,262.86938755260604,347.04426659649334,-167158.642682149,0.2399588359157431,0.015707478026936332
29,7,537.4154533609956,231.1198793919979,378.41504389216766,-167479.61506298298,0.46838718443722654,0.018
30,7,492.64261834721964,278.7870603533947,416.1041221224988,-166258.2300496985,0.20005376797048885,0.02188431512361559
31,7,626.488806824981,179.3505726770498,241.85073198085462,-169174.61288371056,0.3715243238245228,0.021380586515830132
32,7,469.53034530595426,383.8069675959674,452.8628347543264,-163338.3844256249,0.182244957445123,0.01654790480843695
33,7,547.8797139649139,243.40615552907164,174.9740853430364,-172681.23595573928,0.31321520341439285,0.016954085676653484
34,7,521.3117115671995,225.57750852349056,374.4049415006756,-168298.30977547757,0.24232139364304917,0.017337356176387972
35,7,445.4409699600049,213.8057914626157,659.6504528599163,-163997.83885869122,0.1986288038992668,0.019748299312073298
36,8,227.083317787011,210.75545576944793,-1111.7822604916028,-160740.56208820295,0.3169199210659614,0.022290580006097883
