i,true_cluster_id,HRV_error,parallax_error,we_parallax,we_dist_kpc,we_pmb,we_pml,pml_error,we_HRV,true_ell_radian,we_DM,we_energy,we_Jphi,we_Jz,we_Jr,true_bee_radian,pmb_error
0,0,1.0,0.017713932479454863,0.2494903752568035,4.008170651756356,-4.45248096482083,-5.589489683624255,0.02381395279296029,-118.50661086999382,1.1451963186264038,13.014731018809883,-163076.38167687808,-871.4156175730601,320.1042353245404,246.99576922207842,-1.3548774719238281,0.02381395279296029
1,1,1.0,0.0184225082196388,0.32341208567736657,3.0920303980154666,-7.314317707489088,30.226005764461323,0.02488354130166018,28.231177360551506,2.2151193618774414,12.451218774267472,-117990.50826851028,1143.5110742835118,69.71374809362379,1866.3472703830912,-0.7929221391677856,0.02488354130166018
2,1,1.0,0.018,0.3488054719343371,2.866927501034877,-34.17165409112752,-0.9401056371205753,0.024083189157584593,-177.48394936789538,0.7608245015144348,12.287083553154812,-120286.16848922844,1042.1885664604306,101.52711694294878,1785.8225258117825,-0.993840217590332,0.024083189157584593
3,2,1.0,0.023493693585263487,0.2590937942705854,3.859606143077464,1.0287693566969698,-22.801511463443113,0.031887464450341206,-200.989519437909,5.975829124450684,12.93271494484156,-151907.84427771682,158.33695538398354,397.54377200670393,896.6271985752297,0.4825025200843811,0.031887464450341206
4,2,1.0,0.016207004557826643,0.22446672196981685,4.4550033573995265,-7.4020696474784495,9.96040610183037,0.022537838685311864,9.200316791247186,4.03787899017334,13.244240178339819,-156404.39334797955,10.222551062285959,247.0877248400287,970.6290007538995,0.8015369176864624,0.022537838685311864
5,2,1.0,0.016539617353969516,0.3726975194858643,2.6831410130646924,12.92112285013599,23.759883170809996,0.02270884707725207,46.086373305452724,3.032193183898926,12.143217488567618,-152439.39184967973,369.40947372918833,374.57131855362616,770.5306970143984,-0.9949692487716675,0.02270884707725207
6,3,1.0,0.016607888070869027,0.5044156755249892,1.9824919179191112,31.256569843662266,-3.387472508549332,0.022773088742588727,6.708044579605551,5.6100358963012695,11.486057127463244,-148587.6402973677,-532.5028032870148,751.1258537479047,508.09094910344527,-0.7454163432121277,0.022773088742588727
7,3,1.0,0.015705034790830373,0.23118955087062493,4.325455005358811,-1.9931822541292965,-17.174586578200596,0.02200649390295245,-64.77526279319274,5.444166660308838,13.18015899359706,-147766.28295308544,-497.43134162204285,876.8337766782946,477.9848126968807,1.0195000171661377,0.02200649390295245
8,3,1.0,0.017148360640631233,0.23007602394852888,4.3463894361444355,-10.738133800828496,-14.171225565070653,0.023281689176415373,-87.53707299538361,1.2675226926803589,13.190643182393007,-145068.50041408537,-611.3950487259777,912.1646305201349,455.95937859080067,-0.5872207880020142,0.023281689176415373
9,3,1.0,0.018,0.23524349541618253,4.250914560807914,11.825707770238974,5.211604322439086,0.024083189157584593,26.731212495339122,1.675832986831665,13.142411880819438,-147804.7603428783,-495.06688422062433,915.4562772297585,448.45697981371325,0.7976217865943909,0.024083189157584593
