i,true_cluster_id,we_Jr,we_Jz,we_Jphi,we_energy,we_parallax,parallax_error
36,8,474.49367127995043,340.43234948382025,-1834.4067188301608,-133339.46192154466,0.24616010944322844,0.018
37,8,437.654138456649,325.8272450881828,-1863.8502138790952,-133911.90924433648,0.2471823956594004,0.01531387648775192
38,8,341.47527031919486,250.03250428897383,-1862.4687513596668,-138146.3336094005,0.252227702852074,0.01814841257639449
39,8,394.8203843673924,343.92410310541146,-1874.8060043292073,-134516.59953772393,0.2822535816612933,0.024082736016687166
40,8,376.3749814774422,288.4779603469666,-1901.7033904331097,-135574.65063157625,0.2513502888394766,0.017476535553882157
41,8,349.8381307979158,278.47001755612627,-1866.8097961934986,-137158.6912976354,0.2783627383622985,0.020648520628704814
42,8,489.322146903279,321.16945306497854,-1856.1821048372437,-132851.54886015598,0.36123663400637,0.018070109152765915
43,8,404.87902219597913,304.88080720378906,-1850.2927981893981,-135449.4482168414,0.2629673028679012,0.02470103757301925
44,8,543.8956317417883,393.2485205427986,-1825.2123316966665,-130747.4681176329,0.24165287852833114,0.018
45,9,93.00892930120054,452.06688293779155,-2234.1244279263597,-133785.08607118155,0.23727264288269537,0.01618205750765907
46,9,94.1371857443756,371.86077001969426,-2144.9337581556633,-136939.86178749078,0.30622698121589437,0.022646860138060304
47,9,61.510223510622225,400.1705759780554,-2159.566014800802,-136940.9398040466,0.21998008412290293,0.015701274528153588
48,9,100.04755280854975,369.0847484315697,-2185.483694590517,-136088.74483897942,0.24003315065649233,0.0214363661626642
49,9,62.46177070143445,340.5359563882632,-2065.689497207466,-139991.50427065042,0.2246481383405614,0.016947668744170967
50,9,52.94533196103456,330.07897490092626,-2065.9087964422965,-140491.0142553237,0.23970962712748078,0.021708781288975472
51,9,65.04075915668969,320.31572960534237,-2198.314163299481,-137787.50660619175,0.2652094525188053,0.015300426442484694
52,9,73.68235155894297,323.1671629660296,-2145.485872216751,-138503.54937798076,0.2142924438400758,0.018
53,9,85.5974294479328,381.27607526314114,-2182.8315305630276,-136272.2258890497,0.34085334156630015,0.018
54,9,79.53323093093509,321.95559814933966,-2195.6990364236012,-137416.45789960586,0.48344900291741527,0.018
55,10,714.2288816808353,41.07563012891042,-139.26889858827028,-174393.3639561985,0.556149968923091,0.018
56,11,181.61217957117697,777.8437428980003,2423.2300360999757,-123517.43803816097,0.20266850095318975,0.03012903029114488
57,11,56.799375161745,752.2417760409232,1913.6115862472159,-134688.80512238247,0.2414641207380698,0.018173617866753148
58,12,711.3119807318061,697.0187247293109,-237.6566215838398,-149429.07765890151,0.2489118504994551,0.020451310382617365
59,12,912.4342125584648,862.2277629784647,-340.8787476775347,-137851.55030683312,0.1895382781560382,0.017542060777816133
60,12,736.75885974677,753.2786951574509,-346.3470648373732,-144984.81189384125,0.24130885441746944,0.016783527658450915
61,13,509.37547167915295,531.0034674695913,106.06535468092221,-167283.8100507311,0.36748934796876187,0.01701117495322251
62,13,602.9955898703363,405.06849378407617,65.46494879253801,-167493.77068524057,1.085544323636294,0.018
63,13,498.08861104395186,577.7207899164813,91.33340575295733,-167203.90960480136,0.808394544323623,0.017554441207380773
64,13,530.3544056668713,519.061811399052,83.50342561753041,-166960.6505629543,0.2577523599378858,0.019962058288407816
65,14,167.22029356210493,1168.1832227221976,925.4896012477469,-142116.17486710238,0.3747735888110577,0.018
66,14,325.40937068127613,1040.1844451862798,914.9203782597003,-140189.26135759655,0.25618569324981383,0.016332541964274132
67,14,333.0978242055348,1289.3380137662348,989.7088033203886,-134057.7481694654,0.4717249039075051,0.018
68,14,277.81592136980163,1106.6408961037716,943.9269795696852,-139692.4639329305,0.5813927470042828,0.018
69,14,319.97589195752226,1010.6831494885912,1145.711202018986,-136768.08996927476,0.5147479329849862,0.01617625637438615
70,15,52.8047001175124,520.8100105712425,-1438.3307094025981,-149528.6060753325,0.21572517201339605,0.018
71,15,66.63057432245417,728.7760980150293,-1168.227751846103,-150110.36331227375,0.17873751106566224,0.017748653872753213
72,15,43.24844701522832,580.7898963767976,-1373.2073323896982,-149845.17060068666,0.5998076786527726,0.018
73,15,70.11399868043488,653.2082879750523,-1357.245998800937,-147489.72735157527,0.2644212130256434,0.018
74,15,69.44207557489113,806.9778310778888,-1346.5115878444667,-144147.67157371258,0.1846895314728711,0.022331387085133172
75,15,67.2926291529816,613.9858042406997,-1325.711995258586,-149279.53119966804,0.25730028598618965,0.017128005416494493
76,16,784.0312514491005,110.41023612034392,-414.76063726676796,-159368.11518500125,0.2820593290755931,0.01597566687536819
77,16,829.6546172844769,161.70901530954833,-318.62444825922324,-157923.9269651041,0.19345421073802266,0.016445124533961433
78,16,848.9072123315756,109.67715319116866,-287.3405793733163,-159823.93629653082,0.2919379994051464,0.015288805077312447
79,16,997.3946291275766,182.24060661690098,39.14925780984662,-156441.6108133931,0.18627653195354088,0.027079737126497052
80,16,844.2360920601304,79.53422211715171,-352.9178380573003,-159582.98114618694,0.3631864142324292,0.01882562995971501
81,16,676.8731522575205,91.58527733025092,-577.520794759721,-160535.10124620117,0.2765620221846141,0.018
82,16,754.0957031020578,120.62358399644579,-356.14424814477377,-161824.09099060396,0.25155206911910216,0.022267562626464666
83,17,823.6215616407583,782.1888510750731,1670.3316967885114,-121156.4348199094,0.4494444553596861,0.018
84,17,670.1494661013617,752.6450771974476,1576.594496638708,-125916.27608395752,0.24593920272185532,0.018
85,17,800.107801549709,855.4651875664631,1586.3804037773832,-121679.10658850224,0.2582664918063774,0.015956453763652137
86,17,281.2181057247806,571.8231111474712,1502.6821676855195,-139851.3748227824,0.2394411113600147,0.016618588134381093
87,17,792.610098031782,845.5526314301686,1581.7219411583535,-121995.07332197722,0.20646378216408903,0.031510753170471265
88,17,601.665463283264,825.5489200494407,1527.820205560224,-127017.11234116518,0.34168160678727516,0.018
89,17,695.2728729202777,796.3070309228332,1651.3374282104444,-123768.97515185861,0.28118272745375394,0.018
90,17,3007.2718411282176,1079.1105917951122,1996.1526407146189,-87354.16905957248,0.20538298703525545,0.0237904970926065
91,18,1236.7859159057646,214.99918328974476,138.45096907846448,-144797.7353211851,0.20552185391692285,0.018
92,18,1226.165609900606,139.49393798723864,-39.753965445964354,-149001.4495307318,0.19272384256503064,0.016580316030692856
93,18,1110.0383817175539,178.12049010920055,-124.72693508228423,-150507.95449169114,0.23117431225862548,0.023833974073467573
94,18,1136.7046907286317,156.2187440474342,-128.68832618898338,-150098.1853206248,0.2356044752872999,0.01599777036263586
95,18,927.9736898538291,278.6002165646009,-202.67231028905923,-152902.85673206713,0.23680520128424673,0.015400882717460134
96,18,1096.3155245982944,134.77546556750104,-152.62709101328858,-151544.90833771045,0.563736021380065,0.016266118659611327
97,18,1114.3291511365956,293.3005639356236,81.32796076721995,-147792.78204345013,0.3751372537999581,0.018
98,18,1164.512850999514,232.17353608841412,41.96405958641169,-147661.51456572238,0.5365378836651468,0.018
99,18,1130.9259136322596,184.53668259960006,-89.0472317171633,-150168.82144858764,0.29722403683165605,0.01693163696709279
100,19,437.95093000200006,86.60813608849702,-855.4505357641601,-163816.9168138746,0.3770119273610218,0.019397851647359486
101,19,422.87481292560034,91.34551745948166,-854.3853125975922,-164248.33342488593,0.37169501459251375,0.01655073793262204
102,19,425.40736934808086,94.4240318165907,-864.0335930382121,-163775.98563888247,0.4304131889896906,0.018
103,19,393.1074549042765,78.55347745892254,-892.7850772301267,-165153.8669908888,0.27310942887317075,0.018
104,19,396.17372299240577,90.28986906892929,-912.0826420547187,-163894.3298224319,0.34930427458733154,0.01747272441477149
105,19,419.05531015048393,91.15126279088763,-867.2457632022647,-163980.3195894215,0.465214989402736,0.01650276727917411
106,19,427.79359152795735,100.21334487077878,-855.8352005523434,-163651.51091689325,0.2975931456508358,0.018
107,19,432.5078954974849,103.43115288404293,-845.794891405033,-163535.693473503,0.35620762115470345,0.018
108,19,398.1456301821882,91.58756128123447,-916.4391710961198,-163576.3359155537,0.4063399328315463,0.017813349459399566
109,19,428.8785607949783,92.41259168073071,-879.4316249196169,-163234.85561354127,0.2076020303749964,0.029321237249768754
110,20,481.4282983862975,584.5145064936262,-325.46387938983173,-159944.0996342341,0.24615816513327257,0.01618316493263209
111,21,20.468679552971352,94.07147109761229,2258.6006168885533,-143215.99528186856,0.41558106134255096,0.016893816334600884
112,21,11.725685879003912,89.02159689336712,2210.243353655294,-144688.04555719934,0.4689779069908417,0.018
113,22,1066.2435868179775,139.8657081293832,357.39560850245687,-148711.87600036012,0.25806719583545495,0.018
114,22,903.142691103692,104.72529701106852,347.133832273621,-156145.4546430369,0.3420490078229287,0.016066350197773267
115,22,1156.8575127842023,188.99621913637262,477.8744907155607,-142253.76020177873,0.20733978939456682,0.019020204714769888
116,23,743.8015979510213,202.7631788334909,-213.577611256122,-162722.56471124286,0.1956817577598428,0.026656964094174243
117,23,567.6155857915837,185.45644998340543,-439.95922038080346,-165673.33727969512,0.2641132758690897,0.026149407654361242
118,23,736.1384400762212,194.1658920647046,-241.35576987701626,-162731.1353234402,0.21208148139665745,0.021970563556029887
119,23,831.3571443016091,129.26378586702103,-182.32722778927698,-162461.37959281003,0.47249864081333887,0.01630419597176344
120,24,376.53776930892775,208.89739412798284,-562.070223007822,-170661.77087262477,0.23874488850722905,0.019461681820029525
121,24,468.6013159995484,286.69811208706005,-391.11036752627825,-168610.969730413,0.2757378001329974,0.016915145309094923
122,24,390.89865843647493,286.66780393345937,-475.5538254923641,-169696.3266728437,0.2785427826254795,0.019022637032683136
123,24,366.4896258808635,336.5536861289694,-515.3183351282604,-168021.27185251642,0.35954875415347143,0.019808669408324986
124,24,498.0985674486071,271.3909079967011,-375.603081402768,-167585.81007384672,0.21586393437802234,0.016013075937732744
125,25,270.2579767643465,360.83127161339917,999.685318551176,-157048.26892668408,0.186672560636232,0.018
126,25,312.5867950809154,326.7014029513029,804.4178018510012,-161820.71085612796,0.22047499821261957,0.017538806378095684
127,25,264.2930551222296,400.38691699655635,945.2558951159556,-157481.9807802058,0.25896085795295604,0.018
128,25,239.66879841339193,336.4236952575963,806.9116418196287,-164738.1269424957,0.2707920917927842,0.017038902047725728
129,25,223.5820802635843,467.37632948407264,787.9326798025548,-161606.908505667,0.2555183824701244,0.020456941413923374
130,25,243.28750051793097,367.6062112839027,814.4416961658952,-163367.87908450462,0.27411552980961695,0.018
131,26,553.6148001321311,81.45923197048344,-352.87657339341956,-174272.27830070688,0.3035918909876003,0.017057049168034293
132,26,614.0137100459077,43.68799519269861,-327.6915996663664,-173975.28938744336,0.39654489922894953,0.01573280104105188
133,26,551.6670084668136,75.76548472727094,-359.80422357331895,-174404.86430886836,0.5832401087822465,0.018
134,26,580.9410848136542,89.50240682118053,-266.933061412086,-174921.86069427215,0.27166933630080936,0.018
135,26,453.5582492127398,93.94645452550223,-439.9885028761243,-176394.4734052141,0.3241702774430708,0.018
136,26,550.2425448160551,75.89139833788154,-364.49218953568464,-174434.50744397382,0.491652970755087,0.018
137,26,552.1319308574369,76.99788902225671,-363.6915031147595,-174260.3733872321,0.20657636707722413,0.024023224854943393
138,27,757.4188078256656,85.10321178604195,-786.0687332168355,-152268.0457239513,0.26234463830714455,0.018
139,27,645.521597514532,74.56114684917793,-938.4555329381199,-153255.18230315248,0.1983793366178971,0.017460005537867432
140,27,790.8603967795616,72.6460704013599,-897.3405943524276,-148990.10769093447,0.2878142520998507,0.01787733172472069
141,27,766.9343797012617,83.57535457858334,-712.5691730040862,-153619.26875557107,0.18680042462656735,0.02485035580591017
142,27,667.5972449027095,74.86039990341847,-838.6742729285764,-154884.57294707582,0.31770273082924255,0.015430217127882097
143,27,941.319566575914,104.78680368682426,-417.901874596728,-152957.56736844176,0.2128153724646139,0.024033667768036122
144,27,527.2144623951051,64.26783874690216,-1067.2421398154027,-155004.41408659727,0.227635013520307,0.018
145,27,631.6092055564436,74.04988049792833,-861.3900942036428,-155265.1439778676,0.7938627465035173,0.016822530932600742
146,28,962.568508980717,43.00374866702492,-534.5827374402379,-151949.7850713808,0.275637286296876,0.015112734359585473
147,28,948.0647251988601,30.61152968703693,-574.005182656551,-152055.42896820203,0.23121905180816907,0.01687395592880386
148,28,1023.3616386694226,27.126922866113578,-476.6092048093149,-151647.61866561373,0.4829417465168543,0.015470088240894301
149,28,940.4042522915454,38.984493152022914,-551.0303532623064,-152443.4351343893,0.8070507245409176,0.018
150,28,929.7071691472048,23.359569284789202,-607.2831176878175,-152363.7775728922,0.6953880501423171,0.01572238843436042
151,28,854.1879692941905,36.22333698524384,-709.1559031812437,-152237.91632698645,0.4353183411993819,0.018
152,28,986.3508379666011,27.72529047610467,-544.6981975569821,-151422.61950256035,0.6360250578490625,0.018
153,28,1003.9018688838668,27.454312108785043,-570.210708884101,-150266.23534897002,0.5652318198829972,0.018
154,28,972.3547663589221,19.24205388260191,-542.8815669028355,-152355.70339593265,0.889558245118202,0.018
155,29,709.9995285363713,1190.206822445189,325.28394596520815,-137156.49112742834,0.38609461192015604,0.018
156,29,539.3594826322361,1245.9211941575497,173.99508038680574,-144453.36853320038,0.26631582610738314,0.018
157,29,884.1446770875766,1276.7762841525355,326.347935899777,-131209.09861729603,0.2066570238100597,0.016897586570940922
158,29,923.1745378785462,1150.9675192873658,403.1571219342076,-131568.6290640443,0.20121342078608004,0.015354605593444016
159,29,1030.6563386478163,1120.183492297883,427.7992657508015,-129149.03602398591,0.24718731357758914,0.02302279682859532
160,29,731.8223169685491,1229.3531667733976,382.65474700526084,-134810.3598755034,0.3149628962392933,0.01714492302280838
161,29,808.2062667716947,1015.0933816114575,67.5795142169074,-142713.25494861574,0.24967817478791346,0.01536502771453523
162,29,607.5841367481177,1245.657882507076,268.9107267485163,-140528.1537803327,0.2331788635699704,0.018056496587225787
163,29,426.3186220105609,777.451977756303,243.0755021397589,-158727.69943180188,0.2454148948135704,0.017089017058346166
164,29,680.4076455540174,982.2906078835866,235.58456987173474,-144281.5310012413,0.2587984361378891,0.02644812568723185
165,30,761.544775180338,472.00952085452207,-328.2731303455396,-151387.15550586133,0.23579963643074284,0.023469858394803707
166,31,750.4835736782203,77.19955037647917,6.652854936555613,-174231.92709097007,0.5356260811053658,0.018
167,31,635.5577924107553,126.44038314077451,-119.64744122355765,-174581.19849056183,0.30942186968401114,0.018
168,32,454.10440367800396,112.893752203809,868.763370900369,-161434.27784824438,0.48162902728731816,0.017630956366720085
169,32,392.85789822569353,104.45495891432773,1012.5864032791121,-160348.73284302079,0.5527899823331048,0.01713816685720449
170,32,372.64811184056606,106.30583715283547,996.8244887549486,-161711.96819658283,0.2966070106489098,0.017753466380736233
171,33,511.8395679756347,56.34567421858558,-1206.3031189066862,-152173.62742618847,0.9146183169844514,0.017284023758445687
172,33,519.868129197164,88.15677446449399,-1111.9055532469097,-153199.42047190358,0.33431406480460446,0.018
173,33,556.8456776653046,68.02179089823794,-1078.0591684346782,-153357.3557380275,0.2218057345832992,0.015060864341940509
174,33,532.3235927764736,77.40598451976766,-1169.740452463497,-151751.8667500881,0.2179211037825177,0.015016639467875412
175,34,919.3593509114318,595.8044200563885,-677.3738188576268,-135889.06491430514,0.2523557623060379,0.01680747977784132
176,34,983.7133615661961,829.0077386044793,-654.973950483532,-130865.25199162579,0.3809882902100869,0.018
177,34,843.1979329251639,873.4884500400323,-684.2137580323299,-133023.18167788815,0.39107822099089096,0.018
178,34,785.9117000548517,612.6938084611935,-856.3083330822548,-136772.06302099407,0.23293158621140364,0.016939914593327842
179,34,800.4972206550798,644.1437633721687,-763.9597003679587,-137469.46650617794,0.23182782053033613,0.0171965953321044
180,35,351.7702752948733,136.84636061928754,-1261.622791997773,-154189.02769779446,0.32509493376895365,0.018
181,35,281.48415168729866,140.59182922321915,-1332.7078862845087,-154899.58707245358,0.30899616925459894,0.018
182,35,322.14633048848737,129.38723845512226,-1334.1398941461152,-153710.79074577152,0.23601949970030608,0.018
183,35,332.02000978647527,117.91191740385939,-1183.4507389716628,-157632.0776787289,0.2622953928691842,0.01686267118342615
184,35,342.5372565713759,147.37359529747377,-1321.4957723922835,-152589.65286636906,0.28773475364823853,0.01661730436366402
185,35,374.7743857431255,164.5087020274858,-1170.4446871147127,-154570.08853923104,0.20793946581481682,0.01763744970526371
186,36,52.25540295561399,805.85987534812,-763.5895395016776,-158999.255249053,0.2833497552382438,0.026604063135579906
187,36,102.47058489745402,822.2703224049612,-772.7856627166502,-156355.13154389587,0.2395555768132498,0.016900258284374543
188,36,86.3554567484483,856.4376840287435,-757.436213565888,-156430.78715773937,0.23090323342747124,0.016963361676684257
189,36,72.84150796651159,1074.0282655182834,-565.2102039047427,-155819.09134793576,0.19087789590960258,0.01889764116543277
190,36,57.431181797751904,962.7817213351924,-726.6038917067342,-155230.38088517202,0.27425072965311886,0.018227682359336434
191,36,73.17149396837634,1174.0806815925248,-604.6970185606352,-152267.13777131864,0.19593710784192744,0.018458485382295924
192,36,73.12481548926664,1041.5276491793336,-599.0261385282058,-155803.94360515173,0.2066188385300189,0.01772614737135625
193,37,292.0699588300742,1278.1585489825086,-143.07923707860954,-153085.327751334,0.21703473087865113,0.018623420761448704
194,37,392.44967324311955,1686.4667637905234,49.80859227340146,-142367.32816726324,0.2123151769945991,0.01601574017444429
195,37,252.06640817514668,1732.5570384048394,-10.603097720971164,-146623.60967492193,0.5055579730747337,0.01608303334351056
196,37,281.74213951826965,1674.7112367323625,136.47744139716437,-144154.31026531823,0.2625959619319404,0.015764130017478627
197,37,301.4681331725075,1731.382248517453,80.50021442967409,-143464.56753988873,0.20231796448903502,0.01608501759992325
198,37,272.8353162887525,1803.9426098394538,40.003598985626326,-143671.89507176564,0.22700550700722202,0.017664232979628276
199,37,271.6319168082561,1617.8255181967797,-73.31814258483814,-147158.35816692398,0.22996843605974668,0.018
200,37,537.2310220171549,2051.167500099147,-82.66267257499715,-131296.01883299518,0.19197835439800265,0.015738876803790304
201,38,571.6216030355822,166.1502769509072,1024.2462190941358,-150564.6539233029,0.364920446418081,0.018
202,38,653.9527576438477,197.40315960638574,961.6640138986036,-148152.6751501201,0.6015507980155703,0.018
203,38,574.0878414760507,162.81498385130737,1162.6210226095652,-147730.65832277783,0.18836690342458184,0.018
204,38,556.0000255995693,193.99841594171411,953.0849264435177,-152117.31457823882,0.40470171150873047,0.018
205,38,626.4459406641677,100.01481732056783,836.8000935772129,-155349.72334972286,0.32305877546483697,0.01787652603955052
206,38,659.9372868387196,155.65227582637974,986.2732271615657,-148982.94170739717,0.19543864530900296,0.018194836065486455
207,38,622.7593963938265,188.6984769903746,780.4177386608122,-153759.65797493618,0.47745422832078194,0.015786107049857223
208,38,716.2453751481421,191.17344127390928,944.3037403968718,-146839.78835087095,0.2837376466218479,0.015558029787586462
209,38,651.2349449882536,155.68728682273817,816.7503138820919,-152994.83422756538,0.24442275689306323,0.018
210,39,715.8134420791263,769.2798299227118,182.2799686450317,-149035.80767554152,0.23624824863647573,0.024396425411245672
211,39,765.1168947874374,1077.43711808117,254.19215513725078,-139529.6371438354,0.18480012908306087,0.021959067301765244
212,39,781.7978183535449,504.1029856739554,89.56863017655417,-155275.99539505068,0.3634274811291994,0.016929507081207516
213,39,713.0823651243455,880.2641010606883,43.60694271123555,-149853.87161165598,0.215184740319198,0.01938191792871494
214,39,831.33426350504,832.9595166910312,244.1394617712866,-142618.80471403166,0.19748927304105776,0.01668900461560821
215,39,829.0504029749123,672.2301508020018,84.86300667966316,-149845.96905783645,0.203774210593084,0.017548066663713162
216,39,743.7511324711036,714.0140187551025,-5.3036209382316315,-154714.23709251147,0.3353027716261357,0.015330643697031092
217,39,656.6008644313654,654.9201394578193,573.6579496907327,-145083.24445233072,0.19137207320423694,0.031474983227720785
218,39,876.1313583253357,617.4401622777898,10.668793647405039,-151069.30725708845,0.2385504627472013,0.02176594184144261
219,39,748.6788684309099,814.501848428946,85.89239924809151,-148806.11453503146,0.23740296063061883,0.018
220,40,482.76205547408244,107.41998457944736,-536.482610767679,-170668.22810082772,0.2362018735889845,0.018
221,41,515.5285693499667,491.8666570039258,718.8189773197396,-150478.39813735467,0.44566450913008393,0.016467077306407396
222,41,392.21447282591373,544.496028133157,741.8625665448335,-153460.28804141044,0.24854228308592874,0.023905840327937865
223,42,1036.7400768965347,52.205422027819736,-42.44865102631633,-159639.4546544241,1.092414123690603,0.018
224,42,926.9678088702959,161.7834083547132,79.76115379512754,-159224.15850097622,0.20464083088497492,0.021856159073609164
225,42,1023.7022820978212,54.47104923030141,55.963058469549026,-159903.86816893663,0.33776308606614047,0.018
226,43,714.1732063129494,438.7771675984948,-448.6562830535064,-151178.14980629165,0.27357485167937123,0.02277283302632196
227,43,1031.1989045968123,154.24597445559547,-654.097521257496,-143525.73884502065,0.2705564267739596,0.018
228,43,1258.7025067181073,158.9358361543183,-532.4664404228663,-138315.38065969193,0.3582545196531937,0.018
229,43,1231.6445273551767,192.4658490488104,-487.8531501293538,-139499.9246864926,0.20773006385308826,0.015073489744773197
230,44,273.5783214926939,313.3181666250854,1203.3767961562514,-153077.1439468474,0.2589583054252918,0.018
231,44,273.1745532899387,260.5871727867024,1242.9318492374791,-153640.9303762368,0.3469731016901771,0.017127886804226427
232,44,311.6708646960483,317.738433999586,1070.965007058826,-154879.435478199,0.20211696521598202,0.01784107162402066
233,44,272.4358818974744,263.99404534925844,1206.7700142238941,-154522.54010510357,0.2158559564038711,0.020581636919885453
234,44,194.4747291769929,241.9233851114403,963.8448276733287,-165550.90896457367,0.2513693638577611,0.017128433864100793
235,45,12.278912652939928,1830.279935203012,502.11596112347405,-141468.77541200834,0.22525042430274017,0.02145476235582895
236,45,10.696430227689511,1810.3822529985075,363.06718585391707,-144836.90007888817,0.6788284062017594,0.018
237,45,7.575460755737059,1875.3094973585594,539.7191964212818,-139952.8489850221,0.302946434952687,0.022421630262409536
238,45,4.269736689656069,1850.9053747349974,555.0722317573292,-140227.20387518813,0.22534209306121009,0.015939107843827096
239,45,6.080988590072683,1824.0097129050785,403.40632601256306,-143822.95767782006,0.24872727286935128,0.01593072700256807
240,45,181.68407318409305,2252.5075119392695,698.665965002285,-126619.06185055306,0.1969730005224217,0.01610018020036275
241,46,536.8279335022692,9.101788606195194,-1046.600697129037,-157661.11902337472,0.6197005873500225,0.01773080518870369
242,46,519.0534212896887,11.385365772099815,-1155.3410736849778,-155334.59425600764,0.5454435411461831,0.018
243,46,522.419852455927,11.850194133584273,-1063.9384786146704,-157631.48123097437,0.7795546120864127,0.018
244,46,533.0210550120274,9.481286640554604,-1089.8580875343018,-156614.71632280055,0.8937092592068625,0.018
245,46,525.8215631372241,8.098591641394515,-1097.424472460497,-156733.75651755728,0.9354029446921454,0.018
246,46,547.7161169379409,8.52601379174499,-1061.0726183035613,-156754.44036066972,1.817282302456666,0.018
247,46,551.0484642756384,11.713519488446922,-1080.0939133496295,-156018.54942218715,0.9892798184667603,0.018
248,47,17.060924319597696,688.7100951159014,-1664.426815715666,-141730.26682104036,0.3905876435212646,0.018
249,47,5.747124074654774,618.0077373662335,-1646.8792936276297,-144006.46509059498,0.25844837429137846,0.02246458502477657
250,47,40.36489177889489,713.4926503459982,-1767.191588161652,-138540.30819279753,0.2514257485543831,0.01683643359550657
251,47,1.3160198573089337,555.7618726540568,-1628.3087744567986,-146012.159337814,0.3065066584812307,0.018
252,47,23.83369744018591,666.7541417287341,-1713.1183485791905,-141023.20769294703,0.22079023525533006,0.023756487134830737
253,47,25.345838657941933,672.4724866088258,-1741.0123227022289,-140309.06312680358,0.32104266011522153,0.015502323362857067
254,47,45.24948780322224,817.3176005532918,-1809.3248174472199,-135603.51761953736,0.17081507022017933,0.01892089674211948
255,47,17.561532357776663,678.351710858257,-1663.7892669979612,-141954.0432371341,0.22919433517539362,0.02571057545818259
256,48,216.8213227098022,1248.5121210579182,441.85414331757664,-149214.1739365655,0.24005154982823512,0.018108533236948523
