i,true_cluster_id,HRV_error,parallax_error,we_parallax,we_dist_kpc,we_pmb,we_pml,pml_error,we_HRV,true_ell_radian,we_DM,we_energy,we_Jphi,we_Jz,we_Jr,true_bee_radian,pmb_error
0,0,1.0,0.015936455548061296,0.23251530508054286,4.300792154966323,-4.492829720063515,12.287317238342762,0.022141312791677276,-186.7732916406797,2.5777342319488525,13.1677422742302,-158407.05703207993,665.4297763550483,238.53574718016012,549.2248393232537,-0.8146262168884277,0.022141312791677276
1,1,1.0,0.021239066346301398,0.22195661109087397,4.505385061905535,8.571142919576364,6.7591852906128205,0.02867953653092835,102.21762607037702,3.6949455738067627,13.268659573816501,-159070.1512682223,-314.1677810289138,334.0870988383136,681.4447739299152,-0.8546828627586365,0.02867953653092835
2,1,1.0,0.018,0.31733955944336334,3.151198677385425,-7.745491354920398,6.974337978611713,0.024083189157584593,-270.99144443001995,2.3197593688964844,12.49237892759972,-155496.64941609983,10.754103936997666,485.10460407930094,840.2268807430135,-0.8298602104187012,0.024083189157584593
3,2,1.0,0.017322207301940874,0.23414780149342243,4.270806702526701,9.98220848734588,0.5182189703346164,0.023445292829441185,-49.65602386892293,0.8793155550956726,13.152549578129506,-165968.75873770664,-462.7730533445377,185.44615738160172,548.093573860627,0.8690323233604431,0.023445292829441185
4,2,1.0,0.018,0.22029418501947604,4.53938445951985,-7.960950148260644,-3.0344308655235346,0.024083189157584593,-126.88193701125095,1.6009687185287476,13.284984832613947,-168987.27948622755,-537.7907573197995,144.53553019922003,478.1253762247344,-0.8882524371147156,0.024083189157584593
5,2,1.0,0.018,0.28325354170842243,3.530405988813327,-9.98467305948944,7.168312574823511,0.024083189157584593,32.916139995505596,3.6979644298553467,12.739123255781642,-167408.9833037795,-556.1508711611643,149.80033488973672,494.00021188139334,1.24244225025177,0.024083189157584593
6,3,1.0,0.017685487891324396,0.21775097522094297,4.592401935216782,-6.1330900345603165,3.8172894153770836,0.023787182362198487,-275.8543184972527,1.390919804573059,13.31019945640917,-169948.73232303702,812.2241962841292,43.933496793283815,387.6540968599399,-0.3643839955329895,0.023787182362198487
7,3,1.0,0.018,0.5170919055708866,1.9338921944561613,-24.453273064767796,-27.384691479113652,0.024083189157584593,185.93886857841176,5.847045421600342,11.43216130256696,-170217.74686952907,800.4398252002618,42.86752221762646,390.98705887949586,0.7234358191490173,0.024083189157584593
8,3,1.0,0.018,0.3418705474939487,2.925083799497822,16.450162520278155,-17.52700436158644,0.024083189157584593,263.3102245973483,5.774654865264893,12.330691562583597,-165526.10116113472,1020.461926630237,75.89245302357381,305.01747875399593,-0.5219161510467529,0.024083189157584593
9,3,1.0,0.015305256320865965,0.2697132251641157,3.707641697553087,9.785758894168291,-4.844100636087702,0.021547461121087966,321.51751750596526,5.503605365753174,12.845488788777837,-169295.47101297404,895.0343201686228,53.41443507055985,335.52039485352884,-0.376528263092041,0.021547461121087966
10,4,1.0,0.016469600977306948,0.272719375419926,3.666772844651124,14.735831079607214,13.915228809714376,0.02264296350865985,-243.81835677084553,1.9436875581741333,12.821420031981596,-153326.07565630137,1621.46217821456,240.23445146970096,41.17069173593113,1.0018938779830933,0.02264296350865985
11,4,1.0,0.016193538251465342,0.32678327320873934,3.060132148689355,-19.917448588570196,15.927945582903083,0.022523583675080776,-172.34983797993908,2.0563600063323975,12.428700907256534,-157967.02065668613,1441.1510187852466,185.72864137424702,93.22301695852374,-0.7688307166099548,0.022523583675080776
12,4,1.0,0.018,0.30903858261223904,3.235841918336563,-7.14502032075268,-11.327694798247412,0.024083189157584593,436.7285290540439,5.299007415771484,12.54993648362719,-152575.25075445574,1651.450512052766,245.7099190690767,35.651535258420836,0.5034035444259644,0.024083189157584593
13,4,1.0,0.024335346038240713,0.2665845830259073,3.7511546566172496,-0.8864414669196452,20.92822657715003,0.0330852532465011,34.96315605679809,3.108386754989624,12.870824850386827,-162908.0290017034,1135.694942797577,169.94764800883542,197.03268362975464,-1.3232955932617188,0.0330852532465011
14,4,1.0,0.018,0.4033351524445017,2.479327660728998,25.335390581796585,-9.388042411975718,0.024083189157584593,-361.0695612614571,1.3184255361557007,11.971669628278532,-152356.20511816975,1677.5317708769935,229.8889218474956,36.67719226247462,0.4573027491569519,0.024083189157584593
15,5,1.0,0.017969553221936465,0.27550473068356596,3.6297017387645556,-7.527449680689437,7.09402648386008,0.02440390178060249,57.74432701817243,4.293310165405273,12.799354697452463,-168353.95937056193,-508.79425485361327,137.70894399709434,514.5866166875173,1.136970043182373,0.02440390178060249
16,5,1.0,0.015210984046125985,0.21623643797954137,4.624567484295188,-8.906892102630339,1.6495289729791787,0.021483583514554875,-106.3665245204813,1.9961522817611694,13.325355606491414,-166351.82572369935,-383.72396080379553,162.87253104251963,603.3829999945759,-1.2110167741775513,0.021483583514554875
17,5,1.0,0.015148604443904885,0.30871824996734326,3.2391994969710463,9.00296359349141,7.207849006565316,0.021400088956335737,-115.6544531724076,2.2662994861602783,12.5521884815847,-168692.47825371602,-447.1820129749608,84.48745220305686,595.752744612406,0.7727541327476501,0.021400088956335737
18,5,1.0,0.018,0.2827181841934613,3.5370911950810697,-11.198987733586527,-11.317889685853295,0.024083189157584593,-37.47256706212918,6.1686110496521,12.743231285799679,-162880.0735488421,-274.2439068101069,150.71570128640727,750.1127953111924,1.3621138334274292,0.024083189157584593
19,5,1.0,0.018,0.7967803156549756,1.2550510854148953,-31.811668307926958,-28.904222723855128,0.024083189157584593,-86.13415238248925,0.08522206544876099,10.493307018177948,-165145.2913932586,-454.988916967456,96.81119311380087,646.8811420069945,-1.3130366802215576,0.024083189157584593
20,5,1.0,0.020438752345078113,0.25022061377480576,3.9964732917647736,-4.943033541145265,10.52640017256965,0.027541137402053696,28.06600403493877,3.274120330810547,13.008384574734235,-165957.98870771547,-367.59404728931366,134.2678409891777,647.5835625693477,1.1826549768447876,0.027541137402053696
21,6,1.0,0.02821266460541971,0.21040366810435723,4.752768851463246,-9.079747385182108,-0.5828281350624261,0.0385968658820157,-220.55803426776245,1.4470412731170654,13.384733465566896,-133676.5008527817,-972.0616833948385,1589.004047709101,150.7917750853967,0.39685091376304626,0.0385968658820157
22,6,1.0,0.017145457408475805,0.2557486116188626,3.9100896527652766,-15.380218385788467,-3.6147896055685016,0.023278957037977357,36.995666814454665,1.5078176259994507,12.960933576307818,-141049.73516330263,-980.5534057283136,1312.2561702462472,62.42227429991688,-0.6657307744026184,0.023278957037977357
23,6,1.0,0.01963489926294149,0.20824936106555061,4.801935501186149,-6.952254142781816,2.0261539827409845,0.02639789740670628,-208.78587366196425,1.5083706378936768,13.407081611937958,-133021.4141623108,-1085.0569730258942,1504.2422141521042,158.8722357116864,0.561005711555481,0.02639789740670628
24,6,1.0,0.016700929744842084,0.419386743261242,2.384433976676954,-16.88631726959485,1.6401747340760462,0.023060716505876256,216.62129161896638,1.898206353187561,11.88692650811689,-139259.46860928027,-999.0814077258725,1335.975508192179,96.63866809275552,-1.3206475973129272,0.023060716505876256
25,6,1.0,0.025377115685736397,0.24610439764980796,4.063316257448357,-14.373329785342984,-3.71959743785152,0.03456800484254311,-45.161196273862494,1.4741859436035156,13.044403129007707,-144700.17393265915,-984.2615934634462,1191.3204472615378,23.58528115755214,-0.39293959736824036,0.03456800484254311
26,6,1.0,0.018,0.2855932000703563,3.501483928026467,-1.0442346831033038,4.25276476086532,0.024083189157584593,-272.7136795401943,1.8515819311141968,12.721260686283912,-138054.28455998236,-963.0120955292024,1463.3368530443508,74.79601600179592,1.0676486492156982,0.024083189157584593
27,6,1.0,0.018,0.23877760049429148,4.187997525437514,-0.7315315202164353,7.178684705219711,0.024083189157584593,-228.4498659686565,2.6418609619140625,13.1100320819763,-139427.3591379173,-996.0676970048113,1371.829433869119,66.47833117126639,1.4636942148208618,0.024083189157584593
28,7,1.0,0.018,0.19917728283142005,5.020652886636582,-2.863882993014555,-5.382931369773264,0.024083189157584593,-392.8013647008956,1.559475064277649,13.503800982763593,-144094.38771662174,431.47033696762867,451.8573427072515,907.3252957376176,-0.5545084476470947,0.024083189157584593
29,7,1.0,0.019410458486206067,0.3019284536869301,3.312042928676411,-19.07176043880798,-20.316025872164804,0.0260787357336972,34.105584241292945,4.973813056945801,12.600479786044973,-144691.54367788817,725.257442846437,579.7431403577742,627.4679707464321,1.249017596244812,0.0260787357336972
30,7,1.0,0.018,0.21659485928317707,4.61691474723597,8.860767454449968,10.7863666021857,0.024083189157584593,-127.58101539042521,2.727734088897705,13.321759276213774,-150969.97052470318,501.4231183715701,552.54912682855,608.3884408056251,0.7321673035621643,0.024083189157584593
31,7,1.0,0.015855665027649332,0.22552712127349944,4.434056508827991,-6.84250827091401,14.814884912334861,0.022065298827369684,-180.88670938649872,2.9305920600891113,13.234006117906548,-145683.75959163904,848.9028614376949,409.74556771908067,644.0093115231167,-1.3357897996902466,0.022065298827369684
32,7,1.0,0.023926634886691063,0.29055803102593963,3.4416532782421174,13.109649778651786,-21.639878611503853,0.032503584163934306,172.9538752900186,5.2306060791015625,12.683835580784493,-155262.59360726044,548.2621069100662,509.2239621181636,492.1468331595812,-0.5008859038352966,0.032503584163934306
33,7,1.0,0.017419469022458896,0.19778486720664123,5.055998540855111,2.586553253249511,-19.90276067412467,0.023821453884159096,87.56023511975259,0.29219940304756165,13.519034699691792,-147174.84879871778,556.8126616493487,581.6007780534715,661.39415865779,-0.7435624599456787,0.023821453884159096
34,7,1.0,0.01753302363033648,0.26326150025996653,3.7985045250160616,12.02811064802769,13.84220869498434,0.023941685366029787,-189.92467364801854,2.7574214935302734,12.898063240496747,-148890.31073471587,567.0495824922593,508.6321191379482,656.0698789841956,1.5132875442504883,0.023941685366029787
35,7,1.0,0.018,0.6424486105625569,1.5565447314523027,-18.473603706379166,-34.177496911045765,0.024083189157584593,-315.5803859950777,0.2443869262933731,10.960808029023806,-149049.66176689393,596.6114567597081,500.95033169524237,624.3600271949301,-0.7764975428581238,0.024083189157584593
36,8,1.0,0.015713404033579167,0.3244170080998456,3.0824524455642313,-12.825052531077388,-13.5593511482934,0.022015352483904963,214.0513431368621,6.241061210632324,12.444481926276636,-162048.54427214403,-169.06935842260876,61.884228294435815,908.876131363466,0.3504176437854767,0.022015352483904963
37,8,1.0,0.021597296097883897,0.24962820444952386,4.005957588827689,-0.45751973832925763,13.252474770952627,0.029189153327582595,10.90513479403569,2.976250410079956,13.013531735477244,-162186.66034620535,8.792733942653333,43.48763358006767,1013.928800908575,0.5778016448020935,0.029189153327582595
38,8,1.0,0.018,0.24553517801504948,4.072736167925833,3.4551384651235915,10.060136578754147,0.024083189157584593,-42.51022078934288,2.557403802871704,13.049431386883272,-164565.08269206763,-392.54612894595675,85.1196078910229,707.7600723842107,0.8609298467636108,0.024083189157584593
39,8,1.0,0.02135000076866865,0.21939629628688456,4.557962084703522,-3.5186846215431897,9.001588301252132,0.028837348026333174,96.52975053671216,3.77213716506958,13.293853540956615,-162573.44023467935,-140.86053141258907,62.56353205741803,912.3476579113197,0.6306561231613159,0.028837348026333174
40,8,1.0,0.03210658293692874,0.1889806360209123,5.291547436052345,7.953449576802942,0.9777278349746833,0.044115692357276866,-229.45471785945986,1.946658730506897,13.617913468554438,-160194.5111950126,74.41866887161962,125.66817005987677,937.1400872475349,0.8082224726676941,0.044115692357276866
41,8,1.0,0.021269532751678297,0.20326529750734784,4.919678923372795,-9.444221188463972,2.3665835468400136,0.028722876669294885,105.04059515325442,5.203530311584473,13.459683800058741,-159963.06149652126,27.568151621960965,163.25006778415127,938.8641203005805,0.6093058586120605,0.028722876669294885
42,8,1.0,0.016753056456494227,0.21495554420313617,4.652124715866762,-3.619932144150323,8.743339326782019,0.022909692223198583,109.95587694331594,3.909071207046509,13.33825674469168,-162172.00295753736,-28.941728328746848,53.17602150580237,992.3724959549774,0.551358699798584,0.022909692223198583
43,8,1.0,0.018437063005223818,0.30853303702024304,3.2411439943606086,9.71272912268814,12.96892740894818,0.024898954046298508,-22.99504523765259,1.9259899854660034,12.5534916293466,-163423.47924310755,-207.78147787444837,101.73181376494175,820.9501778744924,1.0651775598526,0.024898954046298508
44,8,1.0,0.018,0.30465163051411975,3.282437708645885,-5.085082753506216,17.699774427717355,0.024083189157584593,-25.69627770666102,3.8612213134765625,12.580982465813598,-159929.9241027804,133.74588262818148,93.57950602462468,943.5860414961351,1.1393585205078125,0.024083189157584593
45,9,1.0,0.01589334720006448,0.2152872339148944,4.644957259264671,-7.768896535643826,-4.5194658505736305,0.022205820225230315,335.35146772080157,4.915149688720703,13.334908610861538,-145688.33293919222,502.39665998691873,1224.1394091556667,297.79314695688157,1.098117709159851,0.022205820225230315
46,9,1.0,0.026879560493510313,0.21476098167559793,4.656339304271416,14.080992524358035,-5.137025622834494,0.03670672031754355,-272.9630709064964,1.589195966720581,13.340223097689073,-144508.41567025293,620.7355547375602,1106.8696202060387,332.65136181070307,0.5072355270385742,0.03670672031754355
