i,true_cluster_id,we_Jr,we_Jz,we_Jphi,we_energy,we_parallax,parallax_error
0,0,1.2712971266614879,13.741477718085369,2289.6667188268852,-145648.49464022845,0.42950714672836215,0.015089943921418323
1,1,533.4575928432105,163.03741178317202,-274.5148669714941,-173502.31484283097,0.24282644104925497,0.018
2,1,531.9675102503909,67.4178890254923,-405.83508799971554,-174466.82947458487,0.2616192854686076,0.017439626031281342
3,2,944.1194583007185,497.31739228646177,1153.0596502991768,-130056.26421440928,0.18650903056258783,0.021513833005884008
4,2,368.46366200617206,300.46205951893245,1118.0640118058957,-151939.61847418934,0.20983655366708454,0.016553161452212542
5,2,393.92578243212347,228.06664381596812,1084.2821660134243,-154100.79961456728,0.20296332359974115,0.01704455718173041
6,3,329.31076593103006,745.0380750936495,-516.6608062665578,-156300.55143549544,0.2803839526882745,0.018
7,3,364.47053672180016,681.8110677781383,-581.1350323894907,-154743.78015545287,0.38669169131106806,0.015320743592448963
8,3,339.2304952706363,684.295005448607,-601.2349724086528,-155151.94512173557,0.4151347703238133,0.018
9,3,317.4386461135105,714.6736662484035,-596.4785631709351,-155494.9748683426,0.24458404902365852,0.018
10,4,197.4129492427035,782.0490901976577,-1297.7049013050055,-141851.3355114423,0.26919435009743853,0.01787429591224413
11,4,249.86876935518058,911.8119253310398,-1277.260544427283,-138159.42895226952,0.2119025904132043,0.028765516169340227
12,4,211.77384636616625,789.1924433810593,-1252.4935608329251,-142225.2898287658,0.35743221331992103,0.018
13,4,262.2181208875693,792.7239027872788,-1225.9463543394713,-141131.37814626,0.22093266453398366,0.01592614005694586
14,4,196.35220140282158,817.2333751148783,-1210.9541464137706,-142867.89714539214,0.22212253100031953,0.021989939498453567
15,5,16.4970358076354,193.85571687330176,1904.632658705841,-148559.4662978181,0.32578333657163494,0.015034345057849587
16,5,56.431709444768984,151.29744212329172,1861.0652478930742,-149493.49094685377,0.2536728951045041,0.019276391715434767
17,5,77.40938562343739,242.81728874083962,1936.933786530485,-144552.37954833428,0.22828490256263648,0.016769133681586192
18,5,45.99263166613245,227.04075294748645,1978.6090441399444,-145007.87424649927,1.316087175661699,0.018
19,5,15.424303565951503,160.59698045663973,1866.9158946120458,-150497.60090488632,0.23410850083937537,0.020595711262573757
20,5,72.54516850757328,294.98849198107956,2065.079651376254,-140738.63690615643,0.2125148531082875,0.016796203662594242
21,6,492.6100941396399,23.96053043346574,502.5710097150313,-176340.18543051032,0.9150317625193443,0.018
22,6,526.1989922087382,19.13063243931504,427.8626717436057,-177211.9104129135,0.7781783671847474,0.018
23,6,491.81812085168036,19.369259577797628,534.5408689390151,-175577.75619893783,0.3548804845850834,0.015469306989076902
24,6,570.4963962298094,18.712419097356943,367.02173584956995,-176990.97419464862,0.9531245320822387,0.018
25,6,488.0696620273014,17.28306477999809,534.0382445193993,-175980.02141717152,0.8907636028711864,0.018
26,6,529.7404074640797,16.26333813899546,425.58930448377686,-177370.00916922977,1.0366816969452683,0.018
27,6,515.4052528703339,21.72442060789941,453.80907108202297,-176791.51319002057,0.5420318878822742,0.018
28,7,285.8264299441987,304.8344126936018,693.9408035146129,-167303.99100805266,0.28956951623266153,0.017803056723647615
29,7,672.3497006166147,269.34701486256336,711.1137689122415,-150939.27845602116,0.6196668421331076,0.018
30,7,733.0796281346967,238.96371779726613,699.4453771450742,-150090.19621760526,0.520299058672526,0.016277143834967492
31,7,662.0104828749979,201.46948129395994,615.8003028713711,-156050.7051471463,0.22274965993843965,0.01682683844708721
32,7,772.4523410735519,182.02275901433256,396.96209181325867,-157732.34960778957,0.26414998251381644,0.025069829066248474
33,7,694.9137686859225,233.80240337062128,572.8181304019057,-154910.5796441927,0.2517286912640318,0.016902757058175052
34,7,644.6749424007367,301.06245943660764,719.3412925901775,-151046.32440185104,0.21508942108041657,0.018
35,7,660.0646518697126,252.62245292866146,698.4195233126221,-152566.90134975407,0.3526619973969904,0.018
36,8,587.895490574233,56.47337028605703,-421.8236340826532,-171482.75942448762,0.2509263376161542,0.018
37,8,542.7246268469313,109.35357054192114,-444.2146160984475,-170285.80435135364,0.21680002891165048,0.02311822053266596
38,8,539.6645778008718,73.70099729837752,-439.61721013758915,-172416.2339529484,0.2501556037161101,0.018
39,8,524.3111115534936,49.66430182247136,-590.4920671136111,-169766.6721834865,0.2647143828910636,0.016373354687923686
40,8,526.8172474037377,109.22793537151387,-382.4137122674286,-173138.36440685036,0.2476762512075015,0.01571104737898524
41,8,553.91280999301,67.71483403854646,-441.62719157768663,-172066.55458351035,0.3144718669317876,0.018229311840389065
42,8,574.654330227131,47.47241190112553,-445.2194145160212,-171922.1125987551,0.62798099006773,0.018
43,8,543.5087547880065,127.36307642635019,-379.57301093149925,-171589.48974894272,0.37408948606057946,0.016619688610075685
44,8,514.1778595972523,42.17931170909503,-489.75737791186424,-174255.02944840843,0.29387303278219434,0.016927751334627445
45,9,440.82268944640083,296.24637755019916,454.6543521965134,-167680.20426161715,0.4095489992209488,0.015389308458782825
46,9,457.92179798456243,249.4692228737846,432.9033327608365,-169109.65520654156,0.3760416780686917,0.018
47,9,454.57919835288277,210.6451154545122,507.8572775167718,-168407.18325471503,0.3075480398843944,0.019188242431407175
48,9,505.94182014664415,220.5664101527266,323.30052063164146,-170774.23776062904,0.21592175233493593,0.01591385717981428
49,9,482.20004974585856,239.10356825720444,363.75896522021065,-170619.1922788417,0.2520947294070851,0.018
50,9,432.3753544678069,270.3766120602083,407.94979150354743,-170085.70692035838,0.21842514126979418,0.015251504007333338
51,9,445.62286841567385,217.56734822935147,308.5159018106532,-175057.0169006807,0.23922134115788724,0.018
52,9,546.3074665540151,224.79091947102702,297.4987775364022,-169927.36055320167,0.2850644818682511,0.01960368152685592
