i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_parallax
87,17,596.4175806770792,47.667984197917434,-499.98565204721126,-168994.19822392365,0.2719983458518982
88,17,584.4576076381925,55.59193027784681,-504.9626589167706,-169014.20841963988,0.3946987986564636
89,17,573.787491190063,46.81412948256698,-559.6849670791726,-168330.8245580464,0.3192399740219116
90,17,588.0343157240352,54.932390213087224,-502.082944724335,-168944.9162989063,0.3215825855731964
91,18,366.9276015054874,133.05713232309614,-1427.6646627590308,-149650.06468854315,0.2686038315296173
92,18,406.5748752734041,141.95351777743323,-1269.8215923737444,-151766.00294897627,0.34214162826538086
93,18,392.25868256951765,137.87215337775547,-1353.8860373033601,-150260.7324660687,0.29488512873649597
94,18,388.80630515168144,126.70275869079171,-1330.011934291715,-151297.2165466905,0.6380964517593384
95,18,390.86439327892225,122.54634461627478,-1372.1816860255876,-150171.97907109803,1.9375275373458862
96,18,389.11351347785796,138.55601180375498,-1308.3892793114474,-151466.34159069404,0.2039811611175537
97,18,352.93953667275827,135.66883114198774,-1488.7157357301585,-148608.37459072474,0.34060993790626526
98,18,389.2245808959718,129.65123013478322,-1370.7714530315068,-150192.52070883362,0.6140472888946533
99,18,340.1027568623301,134.71035459234727,-1460.765875361314,-149671.12728793602,0.3132905960083008
100,19,981.4806845528955,165.14292147460162,203.30122445459438,-154151.986150381,0.29777804017066956
101,19,986.6440876157045,134.00291661701408,383.61556574572023,-151068.1536607754,0.20219388604164124
102,19,1017.8545543998911,91.81633498435357,294.36168192603867,-153208.69423888388,0.4878341555595398
103,19,969.7668474248628,170.2408152717964,249.2896477182004,-153479.7926423662,0.257332444190979
104,19,1015.3134301548284,99.27346227155914,295.9161881421533,-153172.74206274495,0.38123998045921326
105,19,987.5003651741524,105.8321730391526,353.36945221723363,-152567.7124438875,0.2564465403556824
106,19,1034.3578071990323,147.37879489448272,171.48472474244767,-153334.01136903453,0.2364857941865921
107,19,950.8100929455493,127.09301073262091,350.8861410608005,-153454.7398216777,0.20384719967842102
108,19,979.4661983404579,136.93499723987244,297.27765272147514,-153243.4442037014,0.2976391315460205
109,19,916.0372713403937,127.99905931686423,375.14214222031296,-154298.23073918314,0.21288497745990753
110,20,189.3117692953084,108.69213036141852,-1607.8493418498108,-152352.92829581583,0.2721293270587921
111,21,11.005373016397593,1427.6716993259597,571.5238809317815,-148888.84206022625,0.44853475689888
112,21,9.103208146353005,1458.8486882421341,595.3131887166908,-147669.6424643429,0.2548047602176666
113,22,238.24147922144505,388.3021928744122,923.7425520643136,-159724.38543109773,0.2697717249393463
114,22,215.19727155716362,372.83385110172725,961.6258339544547,-159954.00319187774,0.2242344170808792
115,22,215.92451892567905,398.0499088416842,981.3709867390644,-158631.09267527025,0.24605366587638855
116,23,800.1504035997734,60.63080354525833,278.3191393398156,-164517.30541767649,0.512056291103363
117,23,806.5133643531491,55.268002893401984,275.59630608382395,-164587.5740492466,0.34553495049476624
118,23,731.6769580502677,104.42364745232982,353.44904937519823,-163671.7549651833,0.36120525002479553
119,23,754.9106307392285,99.46466529956102,310.8690571454144,-163971.2957359808,0.30304813385009766
120,24,296.0455495052171,442.1238158908802,-717.1732907412738,-161236.7052538335,0.29421988129615784
121,24,362.73457699369,380.5402347708533,-669.2194247283769,-161813.51853373664,0.22522446513175964
122,24,336.94952850743186,414.08553251697265,-672.419929214293,-161733.7688448765,0.39725521206855774
123,24,376.80357291713256,359.7411656793659,-700.0235075507563,-160778.15689796276,0.24976810812950134
124,24,364.9418295184443,388.468643429202,-653.7484955676372,-161697.06350201697,0.23514679074287415
125,25,1363.4784409303318,541.2504508506502,1182.9059448910648,-120205.70685837272,0.2132251262664795
126,25,1341.3733192592308,600.4464580012584,1150.373422538316,-120203.78459061874,0.3721878230571747
127,25,1346.278201594638,500.316971184716,1225.4300324318285,-120176.63643388683,0.5332986116409302
128,25,1353.4522718800267,527.0730273212463,1207.802877981521,-120189.72797273198,0.20061719417572021
129,25,1200.2371248527575,532.9960425731199,1220.0516442850274,-123038.38368110717,0.22361940145492554
130,25,1378.56783090632,450.47988088751345,1260.6212976407514,-120117.7930112874,0.31728434562683105
131,26,712.9755465916013,168.93465967718836,572.9460490525963,-156188.5296532491,0.2152729481458664
132,26,650.3820427555976,144.64578107381894,706.16406384314,-156312.01474516702,0.3315334618091583
133,26,682.8665636854641,170.0781673045506,643.4092144345594,-155616.27575820484,0.30840569734573364
134,26,698.5458991571068,166.9900725580294,671.367107122809,-154542.04595591867,0.23091132938861847
135,26,633.0318891721948,177.57982766585877,787.9663999768271,-153897.9244935923,0.20236867666244507
136,26,624.4771549572571,173.88797749105836,747.5398215138894,-154916.0005359528,0.6467833518981934
137,26,656.7741293557758,145.02621484160917,737.0867728323078,-155263.80365845875,0.2239421308040619
138,27,787.1468576010053,263.3571709509825,-44.72840932000804,-163435.27719620228,0.34591415524482727
139,27,837.3980313739065,194.7621076470913,-59.46850803030883,-162805.6783445975,0.24299493432044983
140,27,795.3886072325887,251.93242701493025,9.56785132073856,-163888.33369723818,0.21367378532886505
141,27,837.5016190637904,180.40186284127324,60.926813731170576,-163364.35698191336,0.21765218675136566
142,27,872.8733163002809,160.44451444658873,26.612776377686714,-163397.0656968907,0.2982006072998047
143,27,820.6555010645889,216.58111152737354,-42.02248183203119,-163274.29701155258,0.20439717173576355
144,27,812.3702389562856,238.88442122069426,40.378837503928935,-162694.71883575566,0.20733940601348877
145,27,834.3595049882325,214.4030368594612,-9.217996420932643,-163276.9839301419,0.2165272831916809
146,28,577.0780522735964,75.69952212535152,588.4045499894419,-165718.86600670576,0.24309608340263367
147,28,611.2444629614121,45.774865494042366,575.6616708702823,-165979.73473016373,0.3698345422744751
148,28,607.2941855674899,46.86021948294892,580.3653192118945,-165978.6124610692,0.2285110503435135
149,28,540.1089994342501,80.83964937357665,649.9371593758042,-165434.08448429423,0.22754038870334625
150,28,547.7223132578232,109.97075917910516,576.4941268255274,-165820.54385040203,0.22841234505176544
151,28,572.6195395313437,114.94426883337532,513.7573444581485,-166254.3999187746,0.21852105855941772
152,28,564.7062045570523,54.99383480329015,650.4589928511451,-165349.20830190164,0.3713396191596985
153,28,611.3152839268458,80.00358086961673,501.11848770807785,-166461.6928741005,0.2519112229347229
154,28,535.2977385274997,96.9301351692816,639.7043515647039,-165185.77912309067,0.2604808211326599
155,29,170.28425722768455,286.8031697255235,-1401.0147576206527,-152677.82588924078,0.2293635606765747
156,29,187.96007986827698,327.5325404104959,-1324.9199670995838,-152745.6074920626,0.4433360695838928
157,29,187.50234346541177,306.03171979156775,-1354.0895021463418,-152683.27251697742,0.21613940596580505
158,29,172.8911777787506,304.29395142336153,-1376.2937350454883,-152703.86961989233,0.20607639849185944
159,29,171.1830389655675,298.6282133145266,-1386.537621420031,-152676.33130099514,0.2768077552318573
160,29,173.28865540608942,298.2325243370027,-1385.310536302022,-152630.18829590312,0.22520186007022858
161,29,213.4888716406667,271.4924026562846,-1298.5102675428957,-154106.6611712906,0.22779110074043274
162,29,140.74542645457004,306.19681802920365,-1484.1290062074213,-151153.8447099698,0.2217351347208023
163,29,182.8856632032489,291.7038464206944,-1377.796478850627,-152672.8093554379,0.23271869122982025
164,29,167.8533507176769,280.23719980753674,-1413.3280486998954,-152668.62600859677,0.20318041741847992
165,30,1109.5948218894182,548.1752497795923,-791.2298512721063,-130345.07287716278,0.3063877522945404
166,31,420.807341146497,536.4443887583698,1869.2295629926996,-130489.94735674441,0.2563389837741852
167,31,411.95224510682567,429.6761055820209,1792.0776857361307,-133946.01195405517,0.2269468456506729
168,32,390.25881040540025,1141.9529846844468,391.27606868363455,-146956.42974479098,0.21348582208156586
169,32,430.5430655084494,1085.5567739990486,365.47407985350765,-147475.42160823444,0.24860957264900208
170,32,427.64540387587095,1079.8220176693562,327.77497164994213,-148458.55675425872,0.24795448780059814
171,33,424.74987618402156,110.45706767350467,762.3241057975592,-166121.7032420397,0.452481210231781
172,33,433.18657377014927,155.13142096747399,687.1087045549021,-165882.18222692807,0.6857512593269348
173,33,407.654036000831,138.5808606201709,786.5207779856755,-165048.49439293228,0.21804364025592804
174,33,468.62219144017524,156.43309134616936,632.097093706121,-166039.0578199712,0.29297110438346863
175,34,547.2970679649584,516.6014306709776,-38.1795448868536,-168262.29806458976,0.3284831643104553
176,34,566.219681183877,439.856341196554,-76.43745285552859,-168219.61479852203,0.7432700991630554
177,34,555.5183788906648,432.5164637533811,-90.51678096478288,-168501.8070499047,0.20490586757659912
178,34,534.5999364155657,472.02301107433806,-72.46335437033854,-168505.36478649676,0.22690148651599884
179,34,537.1366589921015,484.7741923652015,-79.3475111919106,-168396.81505414683,0.27492380142211914
180,35,598.9870140146674,384.39882049218653,-339.0334099728961,-160575.97915161806,0.21299931406974792
181,35,589.3156958591162,333.843275669751,-351.77950546220745,-161649.4092335654,0.2005535513162613
182,35,560.2675834018575,360.2366491553722,-395.3551346865697,-161086.63182081172,0.21242523193359375
183,35,572.6916123325667,383.2558373697732,-379.59132643363586,-160200.41193651527,0.6120283603668213
184,35,546.0148577415881,394.0439861596289,-381.7457385703801,-161080.69229811063,0.249590203166008
185,35,556.5920723751907,365.8428036854764,-381.2291484946672,-161535.23054071268,0.257499635219574
186,36,96.67455349246741,41.87758808204782,1701.6062959043184,-155973.38673318468,0.4295539855957031
187,36,89.75255248244507,34.77611068519806,1687.838324477006,-156971.38036197596,0.6401184797286987
188,36,59.96623065165055,46.11825596124838,1754.8788179425865,-155793.5542448534,0.36450716853141785
189,36,71.21055975219814,32.24152684529953,1759.7579766948547,-155812.08173461174,0.26997262239456177
190,36,67.81499337034732,45.82669256521775,1700.6873949551978,-156992.7928593899,1.0237699747085571
191,36,87.79070049886852,39.25204179783227,1596.5457150020475,-159477.64700481945,1.1111154556274414
192,36,65.12718346284422,38.47956449951594,1719.004931738749,-156910.98481281835,0.5143484473228455
193,37,525.9647981617509,364.062968374839,-723.4211564911674,-153918.85936831334,0.2586463689804077
194,37,456.25498220009155,388.66556180863023,-777.9104738584934,-154587.81608645708,0.2033504694700241
195,37,582.4151555320042,266.06363912637136,-714.7896504584496,-154841.94695150715,0.21158193051815033
196,37,478.5828450323561,349.52537070883636,-797.7879918433864,-154297.74018473655,0.26815253496170044
197,37,533.2901485573566,350.4218897631491,-721.2196051306164,-153956.17696231254,0.27196115255355835
198,37,496.3273076718859,284.15321340635256,-843.2994915248073,-154295.73162541757,0.29780665040016174
199,37,459.55657602324345,383.6602549277794,-778.7263338604516,-154592.5470086277,0.20550836622714996
200,37,522.8263038776684,376.4325092629158,-715.9664166919614,-153896.72093254505,0.2167263627052307
201,38,230.75831418036555,710.8001866131092,493.90379826036946,-162039.06569999832,0.20746783912181854
202,38,263.5291234672657,748.2040973215584,412.7532968621625,-162050.19871755756,0.21952791512012482
203,38,269.9801548838781,691.9493235806325,440.58266299317614,-162370.7558863384,0.3430137038230896
204,38,210.4340354072168,772.0135926324814,461.464760315392,-161895.74429205258,0.22967010736465454
205,38,286.75720710539593,685.2878029181209,409.8254112338427,-163336.5370715727,0.2114613801240921
206,38,255.94986588207573,646.9489020908288,505.448761402833,-162463.61534892113,0.20413070917129517
207,38,246.5320903553559,702.850541781148,478.0650093138682,-162001.110635722,0.23196284472942352
208,38,196.9158805607222,782.6956731577417,490.48565396227644,-161654.15232115844,0.2540760636329651
209,38,234.9838923878946,816.0855194956041,395.96404535038664,-161744.67655780492,0.20645269751548767
210,39,32.40731544468857,322.0612671462144,1938.4749721894098,-143933.74539394522,0.23874719440937042
211,39,27.400491054437175,324.07426982248205,1942.055951303963,-143958.67653239684,0.21521729230880737
212,39,42.183915371453196,313.35552399679324,1866.547205389316,-145399.25959109687,0.24233712255954742
213,39,39.2716568633393,304.0762426080141,1881.8554627722294,-145388.64297414105,0.40154701471328735
214,39,24.425671142477736,323.15567284695845,1951.444961607497,-143864.07614636896,0.22830505669116974
215,39,25.700243600426745,319.72323976558243,1955.6317066636545,-143818.50706902333,0.2222190499305725
216,39,24.3141778995376,320.6807514760588,1955.0614199441943,-143850.05136266843,0.24359865486621857
217,39,29.569045702209937,354.10365693389144,1904.0426484915197,-143975.55904640042,0.2038814127445221
218,39,6.581032430703534,363.22594667610673,2066.53682063433,-141057.92852532756,0.2569649815559387
219,39,41.61804877134565,324.93035904848875,1853.7129467237885,-145410.2705029792,0.2514101266860962
220,40,697.2763029754874,95.83516322743536,261.30967154894006,-168463.44856451623,0.353548526763916
221,41,241.6408372882634,1258.4985259145287,276.0458787852021,-152087.94807984243,0.2120538204908371
222,41,241.80423318411417,1274.3846595024172,258.55016693859216,-151992.5646351095,0.3308260440826416
223,42,69.13756250374948,1310.9639788516508,-331.3946008413071,-155684.75209582312,0.24331063032150269
224,42,66.00945093684638,1314.6661863738582,-372.7641819322746,-154726.1795305588,0.303893119096756
225,42,56.34125469075999,1350.0884646286274,-351.3767699088967,-154692.09761951191,0.2549550533294678
226,43,343.97819195848,1105.054367093661,232.51294399988322,-153153.7828908998,0.23278847336769104
227,43,401.52321975281257,955.2217666349883,288.4087783570031,-153687.19166657337,0.24621933698654175
228,43,353.17961840605165,1095.0973955001487,234.2136347580515,-153125.37036809913,0.23701660335063934
229,43,364.59945171674246,971.7165216879807,328.8938628110536,-153327.86557111962,0.28979870676994324
230,44,317.18212898289124,1097.9357014158634,-444.65488865629595,-149248.59105262478,0.21092504262924194
231,44,313.9700228147445,1162.2858210516074,-429.69953574185456,-148141.08490522744,0.23510396480560303
232,44,270.91241258162853,1176.2819858473094,-501.98123295782716,-147685.57781480774,0.22805675864219666
233,44,310.9953039820067,1125.5787089026564,-424.7562373607779,-149303.8764738134,0.22074683010578156
234,44,294.2974732034543,1171.788814711642,-444.22660961397924,-148207.33435150768,0.23627322912216187
235,45,299.13383376463236,51.56267330778367,-1342.8150086225833,-157332.52432724272,0.2854389548301697
236,45,308.31068766547224,55.145896500371116,-1323.5716846575885,-157304.1953579488,0.46050870418548584
237,45,265.934747248095,83.4356191030526,-1353.452262058352,-157060.27446786128,0.2761964797973633
238,45,274.6690623301178,51.11342238034373,-1394.0047964624794,-156948.48538741216,0.23375816643238068
239,45,264.33725221282504,70.63717491925814,-1375.1383476060473,-157051.6422159939,0.21582923829555511
240,45,284.95175164423034,60.88926986165276,-1365.563620204357,-156901.38576698393,0.28050297498703003
241,46,539.2066142047339,410.1771619760749,541.7193292475002,-156676.11816929872,0.207437664270401
242,46,542.1545362154385,411.8753615374735,545.2662256784853,-156561.03997756582,0.21390770375728607
243,46,529.5768939485242,468.0772151651488,502.1216709663567,-156415.1716176539,0.20941564440727234
244,46,531.267014965181,485.8322459056257,521.8454759064324,-155337.18806859545,0.20294998586177826
245,46,585.0225776481622,293.46904657594195,563.4176884834346,-157765.13338949354,0.28940585255622864
246,46,536.9981886332489,441.81336330880515,520.2820622159905,-156436.77124101846,0.20552358031272888
247,46,548.0962121720131,431.68372611212646,511.918980493958,-156630.4177669284,0.20647750794887543
248,47,348.1573795156606,222.7114239273249,1077.7350611001439,-156196.95957771424,0.2249554544687271
249,47,353.3473248839642,202.18909039897008,1094.9502760518046,-156111.8742204774,0.20311103761196136
250,47,326.52126784421523,178.54406917896287,1177.625166758779,-155953.11382593354,0.27575695514678955
251,47,313.2470050197091,155.16306830998508,1240.193788461524,-155513.35944787032,0.5468936562538147
252,47,346.7219456587792,138.68032873869436,1203.0008980564921,-155828.18525719398,0.247865229845047
253,47,401.0481658984768,157.9099882841085,1031.6839176502144,-157449.87299521588,0.2293522208929062
254,47,332.02720206264826,180.20735153021758,1159.936567010228,-156045.68645736182,0.26298657059669495
255,47,356.263294593672,249.1832628043058,1024.2292890224473,-156446.7133164385,0.2652154266834259
256,48,388.52713049105495,437.45227701563925,-394.0811288697859,-166986.81365203805,0.2766420245170593
257,48,347.0522550772984,442.46963140374504,-478.6833652542191,-166394.71585879993,0.21454830467700958
258,48,340.84275240692375,430.44884391645667,-501.40803830525937,-166433.01359575224,0.42083388566970825
259,48,384.3260534421727,446.7766369778565,-387.5565301889492,-167023.1119212471,0.25981104373931885
260,48,380.7597093674671,433.9720755789892,-397.278061899924,-167050.43419082058,0.21341297030448914
261,48,346.37737268817403,405.54126664300367,-517.8119234529582,-166477.76682978246,0.38763654232025146
262,48,374.9128688536407,446.79888841701876,-405.436763724214,-166955.15486727096,0.22750955820083618
263,48,376.80291480803436,425.35507254096467,-425.59682861376126,-167006.69254671782,0.24925336241722107
264,48,350.23842992252185,458.0253152466445,-457.63699548098515,-166258.17466441708,0.21641536056995392
265,49,51.25926859746375,1000.5157630030504,696.5819773951497,-155326.2542575245,0.21182726323604584
266,49,68.91656717443733,991.4437041280756,636.7239654571322,-156486.79230173575,0.3785027265548706
267,49,51.48503914887267,1005.8537391120632,687.3756836959469,-155386.3141768965,0.2866680920124054
268,49,53.335749317669,998.7105180827613,688.357608201437,-155435.06480334507,0.6556770205497742
269,49,51.1923518573209,1003.5955908823338,692.647528313214,-155342.2803614255,0.22020569443702698
270,49,52.9865675699688,976.4153620544629,711.8988786420493,-155448.06626695473,0.2594393193721771
271,49,51.29528205352721,1007.6263221977343,684.480855485094,-155404.97139659862,0.31276148557662964
272,49,50.68252677275488,998.6852187372474,689.2744113044464,-155496.34795484348,0.24799807369709015
273,49,51.139937553265526,995.1119004851297,692.9084985834488,-155487.5826457373,0.2774238884449005
274,49,88.77914438742677,999.149987657436,549.85077922263,-157718.2982345346,0.22460266947746277
