i,true_cluster_id,we_Jr,we_Jz,we_Jphi,we_energy,we_parallax,parallax_error
19,5,484.97202588436363,412.1179674754831,468.2790915182935,-161024.25017017798,0.3323145332709837,0.018
20,5,388.4507556828321,487.02571029343363,765.8490694840473,-154669.06032435485,0.2137131017549871,0.018080035120832207
21,6,807.1211376833987,143.31929104786283,226.35032731852715,-162003.0631118093,0.22920530708783557,0.027316228353065807
22,6,756.1804141536586,118.84484258822022,274.45991114976727,-164101.1311036909,0.22399895611136783,0.017291157855923226
23,6,701.0429901623064,159.03425068233776,309.51019299030776,-164074.24341509072,0.28985177910947146,0.015120519269338533
24,6,709.3249776409223,133.47485255963016,360.8647378815579,-163179.30568191194,0.2308901438746002,0.025016241297156655
25,6,664.823183460965,140.21758273103137,493.80008254750385,-161336.15981453293,0.2823236542620053,0.018
26,6,778.7966858056808,118.22394044867332,143.61061484967158,-166324.96741187462,0.3103529080342866,0.01566672855156813
27,6,653.5301079328677,485.46207381207154,755.4308305345028,-145528.7413953979,0.21982953429447558,0.01796525220364037
28,7,481.74503215389797,264.02234596457714,453.2500598479277,-166268.38437136853,0.20402479823770114,0.019216246889437585
29,7,496.2241660734539,245.39957298375296,397.56364039396516,-168436.3501877035,0.347500267495437,0.017290707519608078
30,7,380.5140305273143,319.6656705933628,661.0470359446489,-163172.88387666421,0.1864864819051822,0.017254799769881046
31,7,463.6078708840068,338.0893278745462,378.87965793868267,-167369.93621519487,0.35422799332008736,0.016870040898289963
32,7,534.8839113608569,241.9569810955949,451.54467982515706,-164729.67390214684,0.25150987951134984,0.016820555899925677
33,7,524.9537249538151,203.55670648200982,375.131372514433,-169284.22294027053,0.3318527148368746,0.01688459709148797
34,7,554.352297864938,288.73513555525597,462.233925202228,-161696.96732353652,0.19235678411532067,0.015350960229946847
35,7,549.9611277886489,233.7765086575655,319.3551440676161,-168415.37994476443,0.8839209460405374,0.018
36,8,333.7819633048699,442.7563445238751,-604.314697428413,-162510.61437353236,0.6849561239477806,0.018
37,8,363.64317490612245,541.6431450368375,-539.0132482926433,-160095.8545341334,0.24843519181298973,0.017303540809788385
38,8,408.4661995888952,593.0042127983176,-384.6381925344433,-161583.2879413634,0.2189780600316355,0.016981821911658736
39,8,401.03950211638863,433.3126025502698,-515.0889348617178,-162708.4168843644,0.21098621719891592,0.01653600990025627
40,8,410.2347019424932,482.06562504165754,-483.833123872424,-161582.03071885378,0.24577532344245914,0.015807532529780108
41,8,417.8202826823107,379.8095444444011,-523.9112496099492,-163662.04922002155,0.2249728152485816,0.0158172867616824
42,8,282.8744517984286,534.0213827006522,-585.8267495746869,-162557.7682969015,0.2316502917854608,0.01849584654363629
43,8,411.5554380901373,436.36631425735743,-500.9677883553827,-162542.6195388598,0.45666183468197874,0.018
44,8,314.462345901733,323.3974962099111,-699.6147568121257,-165108.69380519603,0.23909988564181267,0.016126699499290246
45,9,670.742743414914,33.501293985757,474.2581115318251,-166692.30421634327,0.4345461179736953,0.015983299128524316
46,9,658.0621542991807,23.626341145458923,545.8688190894331,-165786.81258339816,0.3111502896259761,0.017621185452977736
47,9,648.9317198779024,37.42144437689031,505.90662308609825,-166593.77416187816,0.6801529702176307,0.016562708634712996
48,9,676.6450568304044,29.13671087118035,454.73536134254584,-167279.0425566476,0.6377929787077379,0.018
49,9,621.2749692691916,24.29417975396954,648.1883706710581,-164448.16656864661,0.8441052949205776,0.018
50,9,670.9837975830785,27.190952684479274,433.1738635865058,-168422.27785556138,0.5207203154953142,0.018
51,9,607.2657570106231,50.028685825912646,595.6732996720291,-165048.3958792837,0.680078427436409,0.018
52,9,687.2683434497103,25.029582829684973,461.19304882821535,-166809.77655371642,0.4144275106386248,0.01664582341996083
53,9,735.2324858220757,42.22390330129488,440.25179338298983,-164029.5467989324,0.3184496904155544,0.016430389679151555
54,9,656.1170461181175,22.711835621105845,497.5468125781246,-167398.57208151044,0.7102022105254728,0.018
55,10,494.19034129979616,152.46738821203584,-668.5668562325411,-163915.7501566928,0.2521291358279186,0.018
56,11,678.2540839550903,390.18443450249606,112.30291715508628,-162176.37760034608,0.22303838678558488,0.018
57,11,723.3304032789026,371.0899906349749,315.81979007221383,-155945.04181601037,0.2007536252047585,0.020561826653894315
58,12,182.64487933445133,26.960268862230517,-1417.12342071081,-161346.9493030667,0.6291261517076228,0.018
59,12,145.3654929217899,13.983933008914097,-1545.3341460554911,-159819.6984268595,0.648505576514149,0.018
60,12,157.0239924978158,16.31938193259648,-1520.6504922706201,-159929.18311671008,0.5493871816047522,0.015692453800371032
61,13,517.8598501401397,33.5703268639663,-585.1137529545808,-171281.58590963195,0.592565877414164,0.018
62,13,474.97561297435095,38.513424480892716,-656.5116133487355,-170750.28494786812,0.7572380661224599,0.018
63,13,530.3115527124745,36.80520953624066,-598.9261402849122,-169885.80350154062,0.4006301243988776,0.018
64,13,461.8745799991708,29.911909408627125,-761.4230017474489,-168549.84490044892,0.43528246003582116,0.017436429212324602
65,14,851.6407987634843,93.50097674861905,10.523592680340087,-167459.57558429526,0.1856544859178273,0.016863543134761013
66,14,803.2360525744708,116.23933956826711,338.67671535509504,-160281.84882101568,0.15825798383561196,0.03075629029138148
67,14,810.0921345520396,62.52176027236616,-192.48576655846676,-166269.91344257726,0.1940091523223267,0.02715138452406422
68,14,826.4089916540499,142.12230551559372,47.68296921684174,-165522.31155929723,0.27986292226164533,0.01868061526527802
69,14,772.4208753586819,70.651895545736,-156.8923322922613,-168753.63164489923,0.22255387435572235,0.015425874431337092
70,15,104.55212507318369,2190.202666503585,405.129760201385,-134007.4714640021,0.21724069127294993,0.024431100091592467
71,15,90.9005343061706,2218.6808026426957,537.3573025565007,-131666.22863220167,0.21187423812826192,0.018
72,15,92.2469826202877,2340.0176361897343,447.4970603166312,-131079.58829951088,0.21712932727691442,0.01653455310705488
73,15,233.14655126384764,2241.240684992,1010.2459341214428,-121375.02982070355,0.19541950344868125,0.015478407394361297
74,15,72.13428363746301,2271.14274568659,207.00668836427414,-136931.98979785267,0.23180521740771415,0.022670255136226402
75,15,80.43355879378502,2251.7004885525103,253.2643354643075,-136224.69037972938,0.3079005126021014,0.0160315798757325
76,16,263.0854138996962,329.4108484333575,938.5850766424652,-160030.27456085314,0.31432992887410116,0.018
77,16,121.54046245022572,327.7704703113293,1313.800003249855,-155589.235276578,0.2030542807400902,0.016371406629509613
78,16,224.7481277149523,266.5883784930239,1003.0792426068276,-162065.414797535,0.24800334529443854,0.017051284843935564
79,16,198.8866144939084,327.4630888461142,996.6812221354064,-161300.22068810408,0.27763460196698836,0.017969186176137623
80,16,240.8290912897462,222.0993438991515,942.7649988143189,-164789.81257455886,0.32629689438829934,0.018
81,16,176.9637424936622,327.9342604235591,928.6687134464873,-164227.0478828578,0.22531726607660701,0.015092404849116094
82,16,200.58988774971309,322.365871250579,993.821762185408,-161426.82159751083,0.20847371672831885,0.01580101877687951
83,17,750.6385537046343,95.7318673914239,-82.02275730895204,-170779.42212991405,0.5868627793016115,0.01677645565258531
84,17,790.5783751709472,106.66856059570199,-58.90150010005871,-168736.9497523593,0.3534063141875744,0.01653936653844851
85,17,713.2684030964656,68.50137164673242,-195.1310927446789,-171050.39521507916,0.29860196502467684,0.015275776853262885
86,17,822.3879730202846,105.11271135587586,38.33737387868047,-167572.76498133087,0.20636061846294312,0.015445894217372198
87,17,746.9206656215263,79.95224192763814,-130.67538689686427,-170251.60290672595,0.3005197172660233,0.01841501015399922
88,17,855.6213306129575,54.24381368301873,-9.104473969186259,-169567.74783508902,0.23715389000852205,0.02452978210381876
89,17,757.7276113789311,75.77276512429492,-160.70452622362288,-169181.37987494955,0.43341010790203816,0.016261626731508216
90,17,749.5678927628002,171.97836986208378,30.5918073766402,-168373.04329920144,0.25996479421968993,0.019535411660235993
91,18,579.6660904910217,743.1010733160763,-659.9844525956385,-143628.57348645062,0.47778107356141164,0.01600310709916809
92,18,1211.2688762588252,344.05162932525684,-491.8990898586622,-137078.86814557022,0.17793362850638303,0.018
93,18,624.3249805766325,515.6841658221639,-652.1869755834234,-147289.15004488526,0.39546753200948165,0.016983472512472113
94,18,611.3247862242268,603.4328673924416,-622.5562833696658,-146920.32165859384,0.23061064897888542,0.01704988975229049
95,18,614.1632892826339,611.9505847163462,-546.0742907299089,-147694.00044208515,0.7542318663814854,0.018
96,18,632.1328866306693,506.2431336895821,-666.6658715172387,-146918.7230611791,0.29966965718759014,0.01801402919274638
97,18,586.1548810530026,518.8056656518452,-570.7663068959831,-150830.66669072324,0.21655510968935665,0.021421111784369857
98,18,542.8020649940255,434.18157883371407,-714.8563450781581,-151590.6621262381,0.21855763809070378,0.017841734935039526
99,18,991.4968435995256,501.63572241974805,-454.87990008378296,-140451.35381862175,0.22036971981268214,0.017455026464555386
100,19,354.1933419288551,396.22537452876423,999.1917015955057,-152767.11981667648,0.21628457889997801,0.018
101,19,498.5677604814692,652.8982475141624,1243.1426953583828,-137003.9986108217,0.18096284957890915,0.015303778367663402
102,19,331.264955145052,381.8723613866609,636.4158243519568,-164131.84035128006,0.2792859087290119,0.022107545727308917
103,19,335.2587812684024,370.6153345299204,974.8840431574449,-154750.99108354017,0.2628791769144227,0.015873387073554648
104,19,275.44311631694245,399.39812565315367,1036.7266142629937,-154607.88704538535,0.2576035841703581,0.016544314830040846
105,19,168.28786177239903,526.7854386622034,1294.3689406812846,-148795.8389054337,0.28152970528738086,0.01725012887019789
106,19,234.07995211590665,475.05940801251035,1094.9621750288682,-152629.9944042652,0.27174393460320906,0.019639757098622396
107,19,283.51065954370057,438.740602567108,936.6368661695909,-155860.05756743182,0.26624905669298293,0.018912016333747034
108,19,217.30245532689187,435.73432036769736,1255.2539840773948,-150438.97090630987,0.21620175977070805,0.018
109,19,1132.135981589791,509.89021440493775,1132.0428989433003,-125982.83381982871,0.19617155796939584,0.015266035313129284
110,20,465.02704381637864,691.6929012371764,-226.5949582629906,-160523.40599027573,0.22388759513701614,0.015480175368737305
111,21,761.4661172224288,1172.0428216362127,-49.695285712086985,-141670.92506446067,0.21347568782707096,0.018
112,21,983.6103265036003,1405.9583000131865,87.91944515425689,-130971.78300073821,0.18683818044004163,0.01727315864721492
113,22,55.78013902214103,213.20165801630768,1910.222896355097,-146579.4678665447,0.5407967007608202,0.018
114,22,83.03357548501027,189.25264114365538,1648.2243694110539,-152651.2703151809,0.7005479962281418,0.017806616164441024
115,22,204.91176796882186,263.3637039307521,1738.6219177471844,-144303.45532610826,0.19110311866442378,0.02960173388689708
116,23,322.80635375312136,132.37187619853154,-1082.9004126363639,-160299.28137647462,0.3553291875226827,0.018
117,23,312.29018117401074,114.00976141243451,-1094.9503834583072,-161206.55836149506,0.3543721947903649,0.018
118,23,380.4116004774114,145.2001410619355,-1008.951403692792,-159506.10185440007,0.18767913301468947,0.01888171654307038
119,23,304.6504548536789,115.19757938383118,-1099.3534966202803,-161357.50795026968,0.24381693850058206,0.018
120,24,225.86549224198205,779.0311316807298,-813.6232050704457,-151656.74990470233,0.27576383189784065,0.018
121,24,208.96526536679212,818.7742552020374,-843.5986164267773,-150514.6751264647,0.23920709968102258,0.016694440653135374
122,24,248.07310004765745,869.1718735980938,-751.3514442165291,-150083.07068809678,0.2564787075035909,0.018
123,24,164.97729988423782,1325.677843551311,-736.8686747081127,-142631.65381390884,0.25251665852036287,0.01864789219901248
124,24,173.0636452376069,1429.1353565421573,-494.7315486776036,-145327.13459651772,0.19409986943269464,0.02441649090959976
125,25,266.36418193312295,205.9001673859293,-890.4419255885028,-165851.4238503688,0.28263054731591297,0.018
126,25,352.1245021372958,276.99439461346896,-752.2662669152317,-163300.45981210461,0.20586837388070112,0.01672008222944058
127,25,452.0717935268869,260.12738540754907,-539.2238526963309,-165253.21909330646,0.17837030722793115,0.023791093950889377
128,25,286.61338222549585,214.68995114604647,-816.2661753074117,-166823.70207787177,0.2366701540134752,0.02909573171476385
129,25,334.0304303559569,254.97961661889488,-735.9747780633661,-165652.4079412027,0.3277880774871993,0.018
130,25,355.6465217822372,253.08134123098745,-716.8177519245278,-165037.21119701347,0.23470647204590833,0.018
131,26,472.2803920493364,205.6469958834635,-641.0305501262937,-163687.35195532194,0.2555296220205494,0.025986963029972485
132,26,721.2184168320663,258.5777150694319,-249.93687888087283,-161128.2615645832,0.28930945182946954,0.021886609226089346
133,26,566.3472528819254,201.20031714702742,-444.9184901763221,-164956.68195244976,0.254647286020733,0.017791906389931715
134,26,743.7401106162899,546.2474717003067,27.55918295840679,-158483.01108523709,0.2320930079300681,0.016130533315839805
135,26,689.5923054730772,256.5663038756905,-308.4696586755143,-161290.3967169448,0.26619712088561026,0.018272614474596913
136,26,667.886237187464,222.90605924273476,-303.29705597919605,-163331.51427412766,0.2282420966756905,0.02435937943103309
137,26,648.9373674135106,332.91374785852486,-294.77632125894985,-160707.0772629661,0.20567091066544516,0.017682924881735645
138,27,73.26099026566136,300.4898720670879,1587.9879270318913,-151195.78148288245,0.21300468794649122,0.02010139450826486
139,27,73.30193097231607,362.57545566843044,1562.25683457671,-150073.0245967529,0.27152749173940105,0.020146213518275002
140,27,127.5477508475756,338.2486187792784,1568.990743769741,-148704.51780434328,0.27343614417309986,0.015064133208202263
141,27,200.07026049854753,318.55154138553274,1722.5980789169585,-143528.88518162753,0.5360563729715517,0.018
142,27,42.63933580072856,382.411989523331,1918.9977695623365,-142601.06068602618,0.21724356062066086,0.018
143,27,150.77860238798573,295.2059865963485,1547.9429359332512,-149567.6028850584,0.2947562376888775,0.018
144,27,225.5328039202868,359.46973331355815,1541.122779843108,-145601.82622135605,0.3496438251477412,0.016765216532758778
145,27,173.44101851015978,334.93636234789324,1531.0197886835679,-148095.37197754334,0.22333133889185297,0.018
146,28,218.37080925132366,575.1808187964672,1130.2601320159301,-149650.72236676127,0.26661692286078564,0.018
147,28,200.48528010819157,752.1169768255977,1446.501559132249,-139498.69494149293,0.37462487483739537,0.018
148,28,45.381198211148295,492.545960239569,1301.8327856233761,-153941.86738078686,0.2562107445689577,0.018
149,28,238.2852205826747,709.3215682734998,1042.1745393810004,-147619.9239696074,0.25427750488726514,0.018
150,28,143.51373582097986,718.8024787588552,1452.1190979211626,-141664.48770793068,0.2211011504404265,0.018
151,28,129.70048759805738,609.6259996395047,1399.4279493762522,-145659.7361839269,0.2044735492873322,0.017327650109245377
152,28,792.9626679481569,959.3262768853276,1839.5346195956483,-117207.69805838168,0.20959706661568978,0.018354756963106778
153,28,39.51150998570042,631.2944063576209,1296.4806298764447,-150489.030301882,0.2630676892291776,0.015759675481906557
154,28,232.01622837689428,614.2930121771634,1626.6310177912505,-137981.73337760093,0.19060501438335795,0.018
155,29,478.36868792714466,491.4383251237988,326.0532920558994,-163088.86794812413,0.2200862992361043,0.016284819959540002
156,29,561.7685534510964,455.24457753708265,38.104779812023,-168218.07135164723,0.23889036796506788,0.018001361763383784
157,29,478.9845353067258,484.6902687889563,300.89127152600213,-164074.4430115046,0.46244791033491967,0.01694091737735002
158,29,453.35476663151627,453.30336887794834,306.30716425735386,-166167.1355563408,0.4310692591163194,0.018706218001391148
159,29,439.1336067358726,522.25505125086,359.3143919459666,-162561.81509931112,0.25046909303551124,0.018
160,29,435.35524601961407,564.6048906327769,256.14453419951997,-164676.131868349,0.26499297558215035,0.018
161,29,394.83973253537647,582.1323650031401,396.27745015294175,-161994.18568219524,0.37840553240819497,0.016395095984943844
162,29,563.71834451608,637.5917718703006,61.8365857534415,-164059.30309982641,0.4336174805559735,0.01796041241203575
163,29,388.77080393971687,571.9074705942198,396.8221482869119,-162372.51950298747,0.24994437426634428,0.015500028392015322
164,29,419.06428323512114,685.9024818881369,228.21546373642542,-163005.63184172768,0.234210502764495,0.021279485409338605
165,30,447.1446073985697,213.28991335071981,444.79624768370616,-170478.0829311771,0.22616050829103934,0.02438737543835677
166,31,492.5798487517621,374.34020124739965,820.2252977999001,-152569.38865783002,0.2443805037601893,0.015549422405677162
167,31,386.55472719244915,541.3259323420301,710.7957243300442,-154495.84235849103,0.22378599652887382,0.021902768591082734
168,32,602.050711624518,154.00602367331314,-407.2246351135887,-166351.5138685383,0.34844348662832875,0.018
169,32,781.3988544842496,230.46034539131196,-211.68095336182995,-159985.18673221974,0.17187802028596652,0.016612183803418435
170,32,615.0626997676255,188.2611829444369,-426.71375299683876,-163735.78861042907,0.2641565284346452,0.018
171,33,136.86761857130836,110.06758649769199,-1498.1621299108406,-157259.0793252746,0.2655053127547788,0.018
172,33,105.13315688319828,131.5589658204182,-1556.5399552828376,-156150.6982768634,0.3443716016913047,0.018345173203182127
173,33,127.26111384307825,147.71991165783598,-1516.060541279819,-155815.07896181362,0.259896210898662,0.018
174,33,121.4055649338254,109.23291424286333,-1529.2664337847361,-157064.1519434513,0.2985408435062319,0.016602006593203412
175,34,747.781850567596,44.56077510625006,57.54027690169879,-174698.32811222234,0.6015845273876679,0.018
176,34,675.3738164371766,110.4695469602886,87.88414252716765,-174239.52450449616,0.39076971210807426,0.018
177,34,774.4363847587264,24.144474373825616,-48.84786492753842,-174699.23172223414,0.7433215886595306,0.018
178,34,647.3316551577184,145.45430945693252,-24.79956930971856,-175466.56325801671,0.21419472870493456,0.017645488542908275
179,34,756.4318898000497,50.75965983440604,45.62735091461502,-174144.6703453664,0.2517500667586642,0.015113077533379999
180,35,421.06647783912166,85.036452620499,-1835.7651157703215,-140385.07088756835,0.5009675183346234,0.018
181,35,474.7778183283897,92.54778003359836,-1830.6281758731686,-138704.80382741272,0.26415724298506005,0.017218006833513693
182,35,488.7277118317167,78.47266091520635,-1822.4625354651052,-138833.08638434662,0.5420190517363289,0.017052356539156693
183,35,529.862446838359,83.14508139974872,-1646.5419201318437,-141003.222142418,0.5283797420648623,0.018
184,35,428.5548134741652,70.82831788993708,-1813.463747450016,-140979.702399879,0.5898960964198585,0.018
185,35,551.331182933619,108.4855480162542,-1805.8329098134402,-136669.88695925014,0.2897160210172818,0.018
186,36,587.5169312138446,82.19543324501922,749.1500110350731,-160215.5161698696,0.4879052918917212,0.018
187,36,550.2182153364772,142.73288579276823,784.5011641607741,-158438.52293463988,0.4554327824211556,0.018
188,36,606.2870283790404,121.8697428810912,730.4909682623365,-158194.87506791277,0.3670668167570008,0.017773222709522387
189,36,598.6139373129461,134.64277044121093,615.4335461598878,-161300.351040906,0.3332095934912808,0.017854515728473814
190,36,553.5843084040275,137.88064579279057,728.3427426227297,-160091.07582986355,0.21559788482227915,0.018
191,36,539.8979675753161,143.50601753565988,748.3261940604547,-159793.56052431086,0.1972637409140915,0.015141310918813673
192,36,631.2114617233265,153.88808694665644,710.8740250882871,-156518.03637577413,0.22667210753771763,0.017959987715453422
193,37,417.4684618986917,118.11419829720786,647.7991802635564,-169872.2173149134,0.21682998255973354,0.01612779918163251
194,37,498.35082714639844,90.33204816464645,584.8031362002944,-169015.33749784008,0.21496703975738868,0.01645699802572439
195,37,432.64488742945224,117.420332078276,669.3045180284272,-168432.29140030048,0.28067741254389467,0.015426525161803525
196,37,450.0844616031354,121.63150074475386,588.22160251619,-169983.67408792002,0.3409083225910074,0.020022362482967283
197,37,442.03317237473925,111.5149665691747,655.0161818373599,-168719.15004343286,0.35228961470841946,0.018
198,37,437.1048852899508,133.7143908005939,683.0263392621982,-167036.66635883544,0.238026893233371,0.01765942325317531
199,37,430.7652676479456,131.9223730878425,703.9000898106528,-166749.26354598792,0.3296266121487245,0.01581540865852602
200,37,419.66969175745953,85.1989580378821,657.5103523876313,-171184.0915532219,0.29829342939662257,0.017952464406253837
201,38,3.0065480157039155,486.5351360158504,1949.6857237144804,-140778.96256893547,0.260963282767003,0.018
202,38,50.73924366185864,455.07126830945646,2284.761267890397,-133897.83974974637,0.31390355664604164,0.016524493842385517
203,38,3.070318567771195,496.07774557136025,2062.5383609259957,-138367.22646000434,0.21613550183102212,0.02794967231430562
204,38,2.707534381187021,432.93034696201846,2045.0435641294775,-140056.23787889627,0.20497825713630563,0.018374051063211765
205,38,3.793096559961251,440.0050611178806,2011.008663505553,-140546.45879001234,0.3351791274158827,0.018
206,38,116.79403398537133,388.52311175444714,2671.2542345271877,-127251.58304888189,0.18761757595363404,0.018945235833491628
207,38,7.195125209905711,483.10043594477065,1970.0747847125187,-140328.25047675794,0.2034443600574396,0.021597748371828856
208,38,20.58445367115716,573.685301664132,2266.7287172415795,-132747.03127479632,0.2132273620158601,0.018328209162254354
209,38,3.4278624239152746,441.87094229555987,1970.0062254840473,-141342.42020181264,0.2292041157131332,0.018
210,39,584.582802159828,876.7909163074494,1598.9099621091927,-125489.32787118993,0.2633850435996738,0.023692928084532765
211,39,273.40430075968726,647.4096741916791,958.386810871984,-149867.74800987722,0.34756319502312993,0.021794346874283745
212,39,337.62769912303906,698.7655942445075,1332.883000259859,-138902.8697973156,0.2832350130551732,0.016690388000373202
213,39,450.34996669951755,877.6688085391304,1393.3302178072627,-131594.64854365482,0.24602444549002475,0.01600019235721187
214,39,641.759362159304,778.9869517198752,1517.4161078408283,-126941.17034168188,0.22970228118436128,0.018
215,39,1120.067759875398,823.3838566449494,1763.14636212403,-114126.68307113789,0.19425681582680163,0.030238233718735835
216,39,334.2345927442669,652.2396192875789,1327.19141967243,-139986.15264864668,0.2814294929137933,0.019594569378203374
217,39,282.1323846087286,734.6335572868265,1426.9926407331398,-137841.18973993103,0.2230979729128426,0.017936032565544602
218,39,757.76644134841,654.446140960873,1620.728048701905,-124845.78164930808,0.21244050184700464,0.020487997337554888
219,39,382.9419336799292,733.8319833634541,1419.976348384661,-135347.0273036107,0.21289678414564694,0.017831214862135916
220,40,310.83274149496845,402.5381041429907,-1227.2075706954258,-148545.2887063739,0.41631289940548183,0.018
221,41,591.1906384427073,521.0718844205961,-395.7570027874012,-154991.22619041652,0.2868308589610857,0.018
222,41,595.2737144749406,689.1295043270216,-231.18626128231048,-154231.12712836915,0.2868154391686699,0.015593952975225065
223,42,535.9608512484144,207.04366639732316,1744.2092762206082,-136042.73075215318,0.31647581185062706,0.018
224,42,761.040164714222,246.70333602888164,1810.0531285275715,-128678.05923094266,0.23489402487261227,0.024069912288108612
225,42,1256.4169350632305,314.04834250002466,2065.4864719269385,-114640.86521579887,0.2614968910246978,0.016435269833042106
226,43,1497.3855296810204,868.99557110956,-688.1410934825607,-119262.33764816521,0.18739906222781036,0.01571502411490482
227,43,1134.8727310078875,473.78402878522905,-957.6524779274836,-128918.0927484551,0.25467071981486333,0.018
228,43,1163.8481072776462,444.49114403786893,-946.256558689902,-129017.19320273958,0.24646419238792858,0.018380392998723537
229,43,1157.4638616279997,470.8830641692837,-902.5085792564832,-128719.69252813794,1.5388535809227166,0.018
230,44,274.6279097620754,248.36801899017277,1121.8780328907717,-157167.4763826147,0.4199412295669037,0.016834688752083365
231,44,136.58680680049622,243.62639615396515,1077.5847319273319,-164695.69523547462,0.23486669623997286,0.01709665377451732
232,44,252.08867254649027,337.9675491503693,1186.333685088123,-153430.89052697772,0.39718766017767576,0.015136227700153312
233,44,251.67527852702275,286.4645803525347,1132.1666231800862,-156531.59267159866,0.3221552070720981,0.018
234,44,84.43188204152666,283.88995077280066,1006.3635974460443,-167912.4582755625,0.25552268164834147,0.023037494016604924
235,45,424.21963718520715,156.33445411310882,1109.7407938360377,-154361.96363230224,0.4100055207712057,0.017472144530928855
236,45,210.25607589822604,175.50431758954113,1029.9148962910804,-165393.46589195402,0.23587480823694965,0.016449847580638843
237,45,413.83638665575893,155.89152557028075,1118.550243539746,-154684.55597749303,0.3883858743310803,0.017771218743501106
238,45,438.77349369107264,176.43405921083973,1108.2467536011975,-153262.74022759154,0.2120075188443147,0.018438678570860526
239,45,1138.07553193532,314.36891473499526,1086.5966845776152,-129481.33001649607,0.18268530408804695,0.01667735204227887
240,45,484.3418885931443,178.33819203388228,870.8855951950559,-157452.94068835428,0.33269249616118013,0.018743929192213103
241,46,125.53403380037753,378.1949394785579,2142.84762621421,-136034.9049498701,0.41511660751393265,0.018
242,46,2041.884707410232,668.5938005088833,3192.2238935334426,-91552.76439891303,0.20863194156323517,0.022974918871425245
243,46,95.68938462606428,413.6234187674842,2100.5861214277516,-136875.46863160643,0.2150565303581472,0.024637528441584393
244,46,25.96202553974148,366.94405151886735,1809.4862826603894,-145839.9226731688,0.2357414957866622,0.018
245,46,211.13645378277945,458.97092064728423,2516.8183747432545,-126420.7370185572,0.20926727297821843,0.018374611649618174
246,46,193.75899197644645,383.98786177496964,2240.4833549247846,-132474.76238425443,0.22850908829218325,0.016924127763086244
247,46,122.10464229102735,407.0988729715619,2036.5137251186973,-137492.79822003056,0.2175096388716472,0.022074518892817068
248,47,118.4803142722116,109.2111944100021,-1840.1613212243226,-149124.44592900368,0.4020442530472036,0.017150398832245874
249,47,120.31353359927142,150.29553939630458,-1770.4170222593302,-149478.4112550457,0.37174875176457534,0.017990710858305368
250,47,142.25794905281487,112.25941861560045,-1709.4724128781127,-151405.28142116958,0.2842688941071168,0.022789188277060987
251,47,98.42101840952472,123.40229317346704,-1819.3716455194563,-149902.45389931885,0.2323964917199038,0.018
252,47,126.6950210798572,144.2563875400379,-1775.1231135309074,-149334.7894929384,0.32753382041807266,0.015997210843710228
253,47,89.97633960170712,153.6088763122316,-1859.703755795577,-148310.63123622135,0.2665137414798859,0.01724941968319574
254,47,125.54197742741285,142.1463078888874,-1770.139079212297,-149554.053648783,0.32595119441778614,0.018
255,47,121.44700486350065,114.61511690078714,-1824.42384112232,-149238.99639182232,0.38834965563799595,0.015098475406912698
256,48,498.4435816129671,183.2322962410411,-366.9301253152491,-171876.249036685,0.23173899754384356,0.017153522799348116
257,48,477.00130011962847,198.36823378553478,-575.4108463947954,-165547.42262941337,0.20635390097726042,0.025927348048223907
