i,true_cluster_id,true_Jr,true_Jz,true_Jphi,true_energy,true_parallax
39,8,396.01626730928086,438.59493005565963,-517.7897295799403,-162689.97163613487,0.2104940563440323
40,8,395.5249661002565,436.8707769909726,-529.5317247462589,-162394.09842113138,0.26068124175071716
41,8,403.40152784239905,446.7148761836638,-511.3548605367577,-162502.60584285815,0.21720434725284576
42,8,323.364704524052,554.9080107076135,-568.7335448701814,-160553.4529668876,0.2244538962841034
43,8,409.6228628601482,430.367068765483,-505.6223320358495,-162691.5002340013,0.4590923488140106
44,8,397.9619078675443,483.68246373402513,-477.0585403250951,-162460.84541338944,0.20461589097976685
45,9,675.8120646909582,33.02319253692324,462.8081317625119,-166812.71994003077,0.4375348389148712
46,9,692.6361045179857,23.227445389605858,463.95841385269546,-166565.4202824562,0.3199920058250427
47,9,646.1352028644446,36.7435750181542,524.5820602566627,-166206.55400331147,0.6750240325927734
48,9,683.5310210227967,28.734910436434117,459.4145688607104,-166809.9546026475,0.6349068880081177
49,9,631.1818057712644,24.561661910523387,591.8579709514306,-165646.9064195326,0.8656131029129028
50,9,684.8896241048957,29.362475624860256,459.3559845435666,-166758.36440422627,0.5030727982521057
51,9,634.3949462764275,46.561178014602724,527.0868541055825,-165972.01322572056,0.6959547996520996
52,9,688.4699615258546,25.345600259443295,462.2424041901432,-166694.98267962204,0.4142146110534668
53,9,706.8074839650662,38.89810809665075,423.4726242770993,-166110.31762434138,0.32635048031806946
54,9,658.3533280187271,21.529059059845633,504.49728534815955,-167156.80952407888,0.6981409788131714
55,10,522.2079726915201,190.80489125519605,-667.096452767597,-161179.96421352593,0.23708374798297882
56,11,689.4852962816747,474.5091437457877,167.29454021492714,-157881.65588704764,0.21040646731853485
57,11,805.4774166357591,293.769352636758,176.10851463786094,-158272.00908996738,0.213044211268425
58,12,168.95197323333556,25.63463466615277,-1440.4421974722175,-161318.7800143606,0.6515513062477112
59,12,145.26948022753845,13.87927220253021,-1545.7093530683428,-159818.7510871968,0.6486954092979431
60,12,159.53267094773676,16.335888358192513,-1516.0386475211162,-159957.58012707985,0.5367252826690674
61,13,535.2801310799026,34.5615207543183,-565.3207314062819,-170930.83993536342,0.581526517868042
62,13,466.7260686530902,34.68400078132295,-673.4329957649605,-170870.84713360743,0.7724291086196899
63,13,503.7824774062288,34.66082840996878,-639.0172630135456,-170108.0935102037,0.4146493971347809
64,13,469.92773549402756,30.18032955040879,-747.9131973102457,-168560.17779601508,0.43301647901535034
65,14,769.3433526598077,85.71582847670624,-119.98596812051073,-169093.17384008135,0.20527337491512299
66,14,813.5052297424604,66.98978864840652,-78.51322964720744,-168929.7819979211,0.2098422646522522
67,14,763.375099135292,57.52222451547229,-206.0185076470589,-168611.61179481537,0.22595404088497162
68,14,751.1144944672284,107.21585580886563,-125.35423166732107,-168923.54368542065,0.31238484382629395
69,14,759.1519294571968,67.36287062722262,-176.59043699870287,-169091.67508483445,0.22728222608566284
70,15,105.8912577836183,2163.325862565667,410.76199157074564,-134345.4462279799,0.21747221052646637
71,15,83.21707732139997,2228.4539032116786,498.7428243423455,-132323.52587007722,0.21486762166023254
72,15,87.60507694205297,2312.3755078439112,397.69623424673455,-132468.50726374346,0.2235066145658493
73,15,72.58241795432362,2203.744484257267,529.7561235083367,-132461.11462015158,0.22206330299377441
74,15,72.98718623718526,2328.947501010987,401.1939236562503,-132487.13081299388,0.2003186196088791
75,15,91.76551378946435,2235.7540408595833,470.4261381232121,-132444.44367295984,0.2867030203342438
76,16,247.38159247048344,329.4147539786085,915.9422309844665,-161377.87495536194,0.3186262845993042
77,16,270.9554855293839,303.32784653657177,863.067699767048,-162843.87582563946,0.2324107587337494
78,16,229.55175723456017,260.5953505421805,988.8968831612436,-162489.19755575506,0.24905379116535187
79,16,203.62915075856634,314.49899966888813,1008.9769213687323,-161174.38010344259,0.27433475852012634
80,16,221.39143955496465,264.12792913984237,1007.8677327809346,-162114.66734191342,0.31195536255836487
81,16,233.56898382112448,318.5904933314749,949.3999657139466,-161346.07071745783,0.21781201660633087
82,16,202.46471997023693,322.52279989567177,997.6296123297416,-161228.05902160463,0.2081831991672516
83,17,787.1418132083896,123.51254245471578,22.347914551106438,-169317.8568250772,0.547457754611969
84,17,756.8519145639788,108.83394156718393,-116.85572267815222,-168863.2079498705,0.3631986081600189
85,17,787.1988340113289,94.03183518653731,-61.94644136706483,-169455.40627535037,0.2730845808982849
86,17,784.7288204147874,95.3777125549735,-62.20243849626415,-169348.4735389208,0.22192668914794922
87,17,788.6687687134812,91.51165146965289,-59.69543754908775,-169298.25718482086,0.28302210569381714
88,17,853.9971960875077,54.15725879067506,-15.798179476872521,-169478.69385760516,0.235280841588974
89,17,793.4839243998014,78.54395352981479,-100.54983962699588,-168815.43181584537,0.42076873779296875
90,17,745.7503163443844,165.51790932155575,-17.18860335088015,-169305.56060088778,0.2672993540763855
91,18,527.7431481836544,629.2057392207716,-703.4773043726708,-147006.77473741357,0.5024973154067993
92,18,708.1091608914769,495.4631425763862,-527.581330845569,-148322.42419632984,0.21731705963611603
93,18,615.1221166197977,498.5825601711083,-668.8645593021829,-147680.99966691044,0.39935916662216187
94,18,620.5020323459042,622.6838818894513,-604.9880081244154,-146537.74705530718,0.22798679769039154
95,18,611.7404151689107,613.4570931416657,-548.9787920024631,-147681.4019758872,0.7549442648887634
96,18,618.3962202385273,457.85027215594926,-709.8596929050254,-147683.42061457108,0.3066953718662262
97,18,632.8841847351613,503.57499817634834,-627.2998937059527,-148235.04152990904,0.20571503043174744
98,18,612.6550455666779,537.7545044491344,-637.6955827046821,-148228.8015862982,0.20284630358219147
99,18,638.6512916251176,458.9447626151053,-603.3712787647436,-149893.2162980576,0.2536572515964508
100,19,355.93413487743743,401.77506975437825,987.3681184628896,-152837.6563791915,0.21728402376174927
101,19,248.82199728868483,445.2654641730435,1064.9389770960947,-153670.78801232812,0.20225927233695984
102,19,239.7293819817444,470.46505507374593,1092.350792070316,-152634.60057562604,0.23581698536872864
103,19,266.47094208337796,420.8941576419182,1117.2411159229657,-152376.07678893485,0.25141412019729614
104,19,257.27610133150455,436.759776989489,1053.5712907308841,-153800.32328519592,0.2527363896369934
105,19,228.23636329437173,468.0962386548183,1124.079974455849,-152317.76661072398,0.29513633251190186
106,19,252.25441113254234,449.71832392896346,1050.2606575409445,-153786.51864740648,0.2760502099990845
107,19,265.1023443439972,445.49646304513874,1025.6218783179747,-154067.40493337423,0.2587088346481323
108,19,256.11974078880723,436.94245784592795,1111.3352312179948,-152516.71317392922,0.2242944985628128
109,19,323.1923182929174,406.00599389750516,1033.4556935710675,-152695.80883838926,0.22591297328472137
110,20,457.01649544940216,717.3577755838182,-228.12121750370716,-160006.1396330964,0.22207526862621307
111,21,896.6549559900003,1205.416729611627,21.830339404092253,-137660.7743205904,0.20434601604938507
112,21,829.2344224723762,1228.2243511311797,-92.29122970660681,-137852.70041354728,0.20868714153766632
113,22,77.41756880389121,183.6741740732458,1736.4490336229658,-150807.00649870676,0.5674485564231873
114,22,81.94365617030527,192.82202751884742,1609.3493799228045,-153581.59856113853,0.707734227180481
115,22,84.85589472665404,185.97232784075712,1670.1459831520972,-152136.12729803033,0.20833274722099304
116,23,292.27181806546815,118.13063992230195,-1117.7462677447566,-161216.84214670496,0.3779439330101013
117,23,305.99395711899564,112.53115442082347,-1099.7070390864847,-161407.63168278578,0.36459583044052124
118,23,284.1881285649864,114.46506616785136,-1140.6703818353908,-161125.57755390345,0.2153976410627365
119,23,306.26024750003927,120.93602248476155,-1081.2940293936663,-161581.9961817145,0.2377471625804901
120,24,240.54951437137248,851.1640645870256,-773.2925759095306,-150261.61837104408,0.2633529603481293
121,24,216.737516581856,841.693525286077,-842.1071347028845,-149703.3314006237,0.2372291535139084
122,24,244.79920858868212,841.8087277113337,-778.0132522720409,-150250.6688854136,0.26368075609207153
123,24,175.8242078414132,989.6976836949785,-810.1651623239376,-148244.71134177834,0.27758079767227173
124,24,219.3063366909144,872.2168958480524,-801.1835689155107,-149937.1164802037,0.2239588499069214
125,25,334.728794058775,219.97395750662423,-761.3501730954633,-165976.2371333948,0.254273921251297
126,25,327.12944604848326,231.34016022309774,-756.524994221385,-166095.28973311375,0.21883243322372437
127,25,327.7491719027224,221.62426960425591,-768.6904063742259,-165894.38811327599,0.20786616206169128
128,25,320.58016949946284,233.970851423297,-774.6605787586021,-165682.58750938295,0.2249927669763565
129,25,331.1116553771785,236.9344200366064,-755.7885347500924,-165858.72623582938,0.33369705080986023
130,25,324.24254249907034,227.85611137187314,-776.7933254531526,-165700.5935344467,0.24825264513492584
131,26,667.5911598622688,313.99252667035046,-307.7135364691566,-160279.0155354124,0.2121713012456894
132,26,730.8052511926174,278.8189173366402,-224.59392878172363,-160691.7658370084,0.2852204442024231
133,26,676.201733274758,253.71889890890486,-271.75695649804766,-162500.9937886728,0.2208784818649292
134,26,679.4641895517898,265.9565401697076,-279.05578142154076,-162247.22942648316,0.2682827115058899
135,26,729.7281515813177,284.8537516830841,-225.11650073730195,-160815.3324652071,0.2580804228782654
136,26,711.2439349372654,250.68157464710328,-291.38170429348975,-160663.64674351507,0.21993359923362732
137,26,647.5599897776743,337.9958364036253,-295.61586751779396,-160592.98770613366,0.20581726729869843
138,27,110.80728860778297,300.98856471692807,1635.8964009820008,-148712.67974456103,0.20157666504383087
139,27,95.55347775339636,345.1360261039738,1603.4386560849673,-148800.91562674858,0.2615851163864136
140,27,127.1356843751159,339.9739758720476,1567.4697925435921,-148707.85934349004,0.27325284481048584
141,27,113.76623899928907,312.46655737148063,1621.7643514094066,-148672.97913661585,0.5553056597709656
142,27,106.33574444408671,374.7723652300717,1615.4568495514372,-147423.26382290164,0.23032782971858978
143,27,143.0779328078256,297.14822001576584,1528.5537345878802,-150246.58673761034,0.2989925146102905
144,27,145.28622004762298,328.60466912402234,1489.4090652881994,-150258.20598127565,0.36143970489501953
145,27,143.9267070569519,319.4377814783572,1500.342996128369,-150273.6852476583,0.22644604742527008
146,28,156.07221194392773,580.7633891120735,1347.887282396838,-146651.20832026773,0.25391584634780884
147,28,128.5259568101696,731.2097114974781,1360.7371775429156,-143747.40477689798,0.3859322965145111
148,28,132.8192602717079,650.1789466009498,1440.955666980721,-143742.50052117903,0.23573555052280426
149,28,147.50016740245303,728.2618235348548,1399.424674936754,-142409.79041605498,0.2350737601518631
150,28,139.85337341170808,723.5139950611629,1411.1555303352218,-142503.12843251062,0.22373875975608826
151,28,144.6196108688552,650.864383716659,1421.060810287063,-143777.54194528612,0.20109133422374725
152,28,155.76854750371214,645.6367513557985,1412.7742944335182,-143736.26135505326,0.24525554478168488
153,28,118.8102085082321,646.6649368752034,1467.7447743440976,-143675.03106168305,0.24676737189292908
154,28,126.81445234722094,743.1093557808045,1346.1688164434454,-143826.48690610158,0.2219712734222412
155,29,462.50352558775046,493.4035689550477,335.48649005749036,-163490.40479267234,0.22425411641597748
156,29,423.1655447538641,646.0856291938347,266.975557819831,-162318.34567588606,0.2099948525428772
157,29,438.93921009396934,545.6946414200003,333.48336441472475,-162953.82911343008,0.45235902070999146
158,29,389.20811103641455,592.9972537756669,372.10223038511873,-162421.35929690662,0.4061957001686096
159,29,438.3306058929802,531.5652414132365,367.645915290752,-162052.0145076566,0.2493160367012024
160,29,448.69581623055706,568.2573894807908,275.8580214819449,-163241.80433111923,0.26060184836387634
161,29,448.2139614317656,577.1246442788173,293.5384856093328,-163025.04658778934,0.3933303952217102
162,29,346.22724547692593,747.907009295651,331.87690719343453,-160717.68060451632,0.39198532700538635
163,29,390.2457783474499,584.3189960706485,380.6847063524228,-162404.21473099382,0.25131475925445557
164,29,400.4223775836175,678.7606918776883,278.63005741212993,-162403.47496536755,0.22917477786540985
165,30,461.94874886678684,209.49728594468044,416.4205033844908,-170762.46921818264,0.22817862033843994
166,31,379.4120793981636,529.9397402984528,542.0655038710447,-159846.07448585553,0.2885498106479645
167,31,425.19711637539336,512.4623939778853,460.2813162043494,-160668.13954884637,0.26639899611473083
168,32,586.7044963409087,154.248320636329,-435.04219178850684,-166271.38978379365,0.35251709818840027
169,32,540.7679964045088,170.73184821138676,-500.8971174912002,-165751.44721716043,0.21122980117797852
170,32,580.7740530801763,168.76675480900107,-450.41930640900677,-165491.3275805436,0.27437663078308105
171,33,138.694180839361,110.22223894174034,-1501.8279684466127,-157075.2742494242,0.26602545380592346
172,33,97.43020036795573,122.01593542311626,-1598.1436463634427,-155666.08385592295,0.36417675018310547
173,33,108.23117390230311,123.68968385541004,-1578.11457859209,-155734.28276766674,0.2847141921520233
174,33,129.12405438089718,119.01460933916265,-1503.7356389473716,-157092.81145434492,0.2870439887046814
175,34,746.054327317545,44.877497593901026,62.11755266248658,-174636.6984650887,0.5991584062576294
176,34,690.9506683235254,103.30236889350768,60.66202964045442,-174508.770459523,0.39673954248428345
177,34,801.0209598912256,25.311535861208576,5.355402862384323,-174516.6743480406,0.7258501648902893
178,34,662.2090260421522,152.53814111912675,-7.161058288305868,-174828.7154407525,0.20964734256267548
179,34,773.3883544217952,48.769330689418396,6.818252997411105,-174613.6414662999,0.2656744420528412
180,35,497.65869545411516,92.70489273937571,-1806.7467047080966,-138579.1303322452,0.4603554904460907
181,35,535.9445601009019,101.85460839161162,-1838.0339894341596,-136650.53244106116,0.2520589530467987
182,35,504.2666866442932,79.93435753102352,-1810.7376523067887,-138583.17602566272,0.5327142477035522
183,35,545.8447352949277,82.97610236587833,-1649.1446171904463,-140485.89102096343,0.5244912505149841
184,35,510.2165163761027,78.78735806607173,-1806.8100027427852,-138551.74229540952,0.5458663105964661
185,35,490.2846218480263,96.69334140889342,-1806.4210792612305,-138630.4451515998,0.3069773316383362
186,36,600.3100701412291,84.26372582109254,694.5975422132161,-161072.16576913986,0.5011031031608582
187,36,554.464217703433,139.63364183503907,712.2988658726142,-160348.72055868417,0.46944308280944824
188,36,597.5911306731425,128.29359736006924,636.7064263543725,-160878.58908686138,0.3947356343269348
189,36,596.6723996961068,136.44946333010498,630.090081183002,-160912.07280067695,0.330939918756485
190,36,549.2610579120014,137.73342282443667,726.7738092888176,-160328.32330774018,0.21712221205234528
191,36,552.1016002163855,134.13390139400317,720.733184452889,-160380.16717754153,0.20184098184108734
192,36,600.2815695931436,129.49396607916458,629.0268618764803,-160939.33828269911,0.2418072521686554
193,37,410.35900390115444,127.26281971791296,702.5369477464393,-168005.21810866366,0.2015918344259262
194,37,476.82978210861023,95.98892148850045,619.633653345445,-168729.71012243803,0.20805923640727997
195,37,433.37954988004924,114.20126223484345,683.935943456254,-168078.66695550137,0.2690795063972473
196,37,422.36329281327403,123.30019317705299,685.9451981906793,-168161.93771775288,0.32547932863235474
197,37,427.32376571789825,114.56466347549126,691.0313632406537,-168166.55175133905,0.3468712270259857
198,37,432.9327370150784,117.10602241123654,677.4049127757316,-168195.07728752808,0.24385488033294678
199,37,434.0982396155137,112.94383233531191,681.4399425271911,-168176.75093568678,0.339513897895813
200,37,440.4689880952969,107.93473428467176,679.3660991318757,-168198.28255966507,0.2844066023826599
201,38,0.3878628996969189,459.5030159220866,1909.9274441910823,-142265.5917828507,0.2647496163845062
202,38,10.099719111217055,463.1932340033297,2044.9801370472717,-139202.03981982972,0.33085235953330994
203,38,5.877397700095278,485.26252515236996,1949.9189874141082,-140720.22386589542,0.22098277509212494
204,38,3.9480439093322794,428.82573868125866,2015.9581061510564,-140690.6760926865,0.20613184571266174
205,38,0.45423694341902565,442.970557957241,1929.5618520233365,-142232.69444873702,0.3429165482521057
206,38,6.131296558075451,411.6785830648868,2041.3229888393416,-140497.9187281492,0.21909557282924652
207,38,9.875102361673843,498.3252570897153,2002.4921773664346,-139291.3860981496,0.20169511437416077
208,38,3.4009181035037286,523.6256078615596,1906.3990440721507,-140827.15834291786,0.22842827439308167
209,38,1.85944807829669,445.82165226268154,1921.7239390593531,-142288.6459936173,0.23372481763362885
210,39,366.59583410286314,712.5429243621004,1276.9780559689898,-138824.6703462938,0.2893725037574768
211,39,371.6261679035448,805.5922513775366,1240.9999938831097,-137527.33998240385,0.31221097707748413
212,39,341.1229488495078,703.1613178515086,1330.364795848953,-138765.41427718863,0.28339555859565735
213,39,301.7558831972137,743.7300455469737,1237.9307502157465,-140734.63839815898,0.26601141691207886
214,39,402.36592028051865,737.6011787530931,1382.9852155418268,-135484.35021321478,0.24177341163158417
215,39,396.94471916062474,742.1067728439501,1384.2124005295345,-135511.44162275427,0.22270558774471283
216,39,368.0245363808575,682.6479089635848,1377.1752565780553,-137502.47701659487,0.2755063772201538
217,39,293.55378370140045,724.4984770512613,1274.1211869499273,-140626.42409030572,0.2303563952445984
218,39,346.85267056770033,646.9242751628454,1379.4058883544508,-138793.23816416477,0.23532487452030182
219,39,298.8389065890152,717.0269403941146,1373.1917648464319,-138790.440520975,0.21835927665233612
220,40,313.2249771209959,414.42144852413645,-1201.8900401995652,-148739.38451374258,0.39767175912857056
221,41,684.153495508957,573.1814100224358,-319.3094642052383,-151843.5126201227,0.2704520523548126
222,41,608.5051905317913,675.5416904283355,-250.29303991002956,-153535.96118986988,0.27998945116996765
223,42,603.804701456124,208.94424497085592,1799.743204053608,-133281.22857202982,0.310126930475235
224,42,716.7224682449189,207.12692267989345,1635.4708770312498,-133313.6089443901,0.24532411992549896
225,42,710.3289146701562,206.72612172669022,1647.9381092894807,-133287.27625176025,0.29208236932754517
226,43,1189.1553381532397,611.318780281024,-883.7643592683271,-126573.414620119,0.20897707343101501
227,43,1229.5604403339419,446.0516074339217,-897.8695379594814,-128072.75573529516,0.24305123090744019
228,43,1292.0289246918753,447.0873981970852,-910.5797203089203,-126586.974467642,0.23927846550941467
229,43,1183.1142623252726,484.4774222454124,-892.8631003682165,-128042.61556507795,1.525734543800354
230,44,279.4529078388962,251.82203350906963,1100.5728980260646,-157433.90656312104,0.42262259125709534
231,44,227.37234704088564,314.0450390197893,1204.2447848899903,-154750.68663677428,0.21547406911849976
232,44,253.4926225113193,282.09504356572234,1108.639723023989,-157145.8226605039,0.41833603382110596
233,44,253.1286957426503,290.71786716959826,1138.2127476496573,-156176.73946237093,0.32059246301651
234,44,264.19538043247684,284.17925827834273,1130.5080366580205,-156131.4947089465,0.22955338656902313
235,45,399.2352211248729,166.63203090795287,1112.1723504249476,-154932.06504780456,0.4259651005268097
236,45,403.85309907549805,181.9945665187668,1090.2323979778866,-154994.3422053643,0.21288977563381195
237,45,404.1166115731216,164.43716994312052,1112.2416061508238,-154934.76312045156,0.39386069774627686
238,45,406.5583763760569,170.65141632852914,1096.6385699768493,-155010.65328735564,0.21436169743537903
239,45,439.8961007993395,171.93644785785563,1043.282705323696,-155026.37624275248,0.20830278098583221
240,45,385.20225662594214,175.8142996844768,1128.6300798259888,-154847.17620287323,0.30926358699798584
241,46,127.8567520947718,375.29042578545995,2149.8866705156065,-135905.1531786726,0.41409045457839966
242,46,124.00687015227092,391.65256937598605,2133.6435383286484,-135954.70881639252,0.25971493124961853
243,46,108.58507781369325,430.40927514066334,2114.951336945327,-135940.8395640361,0.21253804862499237
244,46,98.89667397715418,423.0642150409635,2131.342247432615,-136017.9879894031,0.21814121305942535
245,46,142.5266933476732,414.46742523670633,2162.470525545851,-134519.26446231222,0.22298353910446167
246,46,138.84244500810686,383.2375682600179,2125.0665438441247,-135893.10133145106,0.23805145919322968
247,46,145.5484012640959,413.59024623472004,2157.679516607153,-134551.29488059014,0.21202130615711212
248,47,120.90909562669205,118.61563359880087,-1816.0202898418415,-149325.8739262775,0.3779769241809845
249,47,121.23197507881345,156.30666567234596,-1762.8987005383476,-149446.12537019068,0.36767131090164185
250,47,160.0243148272002,132.3300839462344,-1678.9277147282266,-150873.2097572134,0.26397550106048584
251,47,123.84696687032205,147.29943668729794,-1768.852828674153,-149507.94627600515,0.20261134207248688
252,47,127.50760148956267,147.41348858638233,-1763.769163255538,-149484.28083051692,0.3253380358219147
253,47,96.90102958851294,164.62584433594702,-1845.5144198843338,-148090.2720935269,0.25839856266975403
254,47,128.43187383553186,145.53765527196828,-1764.1251832080784,-149494.9445049759,0.3222530782222748
255,47,119.7322859428555,109.03756991873615,-1834.6196145030194,-149228.12623225688,0.396178662776947
256,48,521.5748931797597,179.00063343420783,-402.2735534314707,-169618.10723470506,0.21964247524738312
257,48,428.5893343280867,173.0655948461785,-594.5051344806707,-168452.27841149404,0.21985308825969696
258,48,461.49938817695767,167.70833053092946,-532.4005559260657,-168943.8051975043,0.20419999957084656
259,48,522.9551349020653,179.08040220184586,-400.24276100006495,-169502.82343368244,0.20708821713924408
260,48,453.6492415646198,175.99516266807774,-534.5667083642038,-168936.22139525312,0.22587989270687103
261,48,531.0480617417753,173.5858598941353,-393.85556201767577,-169625.56235860937,0.46809151768684387
262,48,463.4973669092204,162.63438408763466,-536.7247295277593,-168946.49853385077,0.2649666965007782
263,48,494.0331797517483,204.5927484094445,-431.36413168474604,-169100.9450375948,0.33100461959838867
264,48,479.5799320987601,151.13961590652377,-530.9060902411437,-168986.3597718431,0.22128021717071533
265,49,127.97327133284863,163.62579444113018,1759.9817838425054,-149088.667558059,0.21375778317451477
266,49,156.95675887811836,149.92610163109174,1678.9618843670362,-150452.63035337802,0.2586631178855896
267,49,130.05367850792342,163.3766211888446,1755.2760598782895,-149127.40511700738,0.21606089174747467
268,49,147.69829211811097,139.00042051029652,1711.9489580301063,-150301.27787705933,0.34805426001548767
269,49,123.69834556511314,145.2211223667071,1846.026865389491,-147728.1455233446,0.4320630729198456
270,49,133.6682401843655,153.06770622636992,1761.6223938065623,-149163.97750858075,0.24759024381637573
271,49,90.96406941711378,147.48908829376964,1897.751938433762,-147557.83264117016,0.24894171953201294
272,49,126.72418520958453,149.42311722618297,1784.7544824205686,-148969.69122534967,0.26321637630462646
273,49,133.93893654765455,141.65194916539724,1784.4811785794898,-148941.13924208403,0.21139498054981232
274,49,159.45432970967653,148.10859599546734,1680.4996358745266,-150354.37021156106,0.3390045166015625
